date,water_level
2015-07-02,205.91
2015-07-03,206.82
2015-07-04,206.62
2015-07-05,207.24
2015-07-06,207.29
2015-07-07,207.19
2015-07-08,206.98
2015-07-09,206.84
2015-07-10,207.57
2015-07-11,208.43
2015-07-12,208.32
2015-07-13,207.81
2015-07-14,208.75
2015-07-15,209.09
2015-07-16,208.69
2015-07-17,209.45
2015-07-18,209.64
2015-07-19,209.28
2015-07-20,210.27
2015-07-21,210.62
2015-07-22,211.12
2015-07-23,211.34
2015-07-24,210.35
2015-07-25,210.79
2015-07-26,211.73
2015-07-27,211.94
2015-07-28,212.13
2015-07-29,213.99
2015-07-30,212.52
2015-07-31,212.95
2015-08-01,213.0
2015-08-02,212.97
2015-08-03,212.6
2015-08-04,213.22
2015-08-05,212.52
2015-08-06,212.84
2015-08-07,212.75
2015-08-08,213.04
2015-08-09,214.15
2015-08-10,212.03
2015-08-11,213.25
2015-08-12,212.04
2015-08-13,212.52
2015-08-14,213.19
2015-08-15,212.56
2015-08-16,211.85
2015-08-17,211.87
2015-08-18,212.4
2015-08-19,211.51
2015-08-20,211.79
2015-08-21,211.5
2015-08-22,210.94
2015-08-23,212.11
2015-08-24,211.13
2015-08-25,209.56
2015-08-26,210.43
2015-08-27,209.76
2015-08-28,210.28
2015-08-29,209.21
2015-08-30,209.31
2015-08-31,209.38
2015-09-01,209.33
2015-09-02,208.06
2015-09-03,208.27
2015-09-04,207.98
2015-09-05,207.68
2015-09-06,208.68
2015-09-07,207.8
2015-09-08,206.78
2015-09-09,207.68
2015-09-10,208.11
2015-09-11,207.4
2015-09-12,205.97
2015-09-13,206.34
2015-09-14,207.08
2015-09-15,205.96
2015-09-16,206.42
2015-09-17,206.47
2015-09-18,205.51
2015-09-19,205.85
2015-09-20,204.17
2015-09-21,205.2
2015-09-22,205.51
2015-09-23,204.94
2015-09-24,206.32
2015-09-25,204.73
2015-09-26,205.18
2015-09-27,205.42
2015-09-28,206.03
2015-09-29,204.55
2015-09-30,205.82
2015-10-01,205.21
2015-10-02,204.69
2015-10-03,205.39
2015-10-04,205.24
2015-10-05,204.82
2015-10-06,205.14
2015-10-07,204.9
2015-10-08,205.13
2015-10-09,205.4
2015-10-10,205.85
2015-10-11,204.43
2015-10-12,206.11
2015-10-13,204.06
2015-10-14,204.95
2015-10-15,205.32
2015-10-16,205.16
2015-10-17,204.71
2015-10-18,204.91
2015-10-19,204.77
2015-10-20,204.72
2015-10-21,205.43
2015-10-22,205.19
2015-10-23,204.66
2015-10-24,205.45
2015-10-25,205.16
2015-10-26,205.41
2015-10-27,205.32
2015-10-28,204.59
2015-10-29,204.72
2015-10-30,205.38
2015-10-31,205.31
2015-11-01,204.99
2015-11-02,205.06
2015-11-03,205.64
2015-11-04,204.7
2015-11-05,205.27
2015-11-06,204.9
2015-11-07,204.89
2015-11-08,205.55
2015-11-09,205.41
2015-11-10,205.41
2015-11-11,205.65
2015-11-12,205.01
2015-11-13,205.34
2015-11-14,204.84
2015-11-15,205.16
2015-11-16,204.93
2015-11-17,205.05
2015-11-18,205.3
2015-11-19,204.59
2015-11-20,206.05
2015-11-21,204.5
2015-11-22,204.39
2015-11-23,205.58
2015-11-24,205.4
2015-11-25,205.31
2015-11-26,205.31
2015-11-27,204.99
2015-11-28,204.55
2015-11-29,205.04
2015-11-30,204.66
2015-12-01,205.49
2015-12-02,204.93
2015-12-03,204.59
2015-12-04,204.84
2015-12-05,205.21
2015-12-06,204.72
2015-12-07,204.59
2015-12-08,205.12
2015-12-09,205.12
2015-12-10,204.75
2015-12-11,204.76
2015-12-12,205.12
2015-12-13,204.28
2015-12-14,204.3
2015-12-15,204.64
2015-12-16,204.89
2015-12-17,205.16
2015-12-18,205.74
2015-12-19,205.43
2015-12-20,204.92
2015-12-21,204.99
2015-12-22,204.5
2015-12-23,204.99
2015-12-24,204.86
2015-12-25,205.16
2015-12-26,204.59
2015-12-27,205.26
2015-12-28,205.77
2015-12-29,204.95
2015-12-30,205.2
2015-12-31,205.35
2016-01-01,204.8
2016-01-02,205.11
2016-01-03,205.01
2016-01-04,205.05
2016-01-05,204.61
2016-01-06,205.01
2016-01-07,205.25
2016-01-08,205.73
2016-01-09,205.48
2016-01-10,206.08
2016-01-11,204.62
2016-01-12,205.44
2016-01-13,205.09
2016-01-14,206.09
2016-01-15,204.6
2016-01-16,204.58
2016-01-17,204.7
2016-01-18,203.94
2016-01-19,204.74
2016-01-20,204.62
2016-01-21,205.08
2016-01-22,205.17
2016-01-23,205.94
2016-01-24,205.48
2016-01-25,204.71
2016-01-26,204.55
2016-01-27,205.25
2016-01-28,204.34
2016-01-29,205.92
2016-01-30,205.59
2016-01-31,204.77
2016-02-01,204.14
2016-02-02,205.68
2016-02-03,204.94
2016-02-04,205.62
2016-02-05,204.2
2016-02-06,204.7
2016-02-07,205.0
2016-02-08,205.02
2016-02-09,204.77
2016-02-10,205.31
2016-02-11,204.47
2016-02-12,204.93
2016-02-13,205.06
2016-02-14,205.26
2016-02-15,205.36
2016-02-16,204.44
2016-02-17,204.23
2016-02-18,205.64
2016-02-19,205.17
2016-02-20,204.63
2016-02-21,205.78
2016-02-22,205.06
2016-02-23,205.59
2016-02-24,205.03
2016-02-25,206.03
2016-02-26,205.88
2016-02-27,204.88
2016-02-28,205.49
2016-02-29,205.32
2016-03-01,205.68
2016-03-02,204.52
2016-03-03,205.34
2016-03-04,205.53
2016-03-05,204.12
2016-03-06,204.41
2016-03-07,203.98
2016-03-08,204.87
2016-03-09,205.36
2016-03-10,205.75
2016-03-11,205.04
2016-03-12,205.81
2016-03-13,204.31
2016-03-14,204.15
2016-03-15,204.97
2016-03-16,205.19
2016-03-17,204.98
2016-03-18,203.97
2016-03-19,204.96
2016-03-20,204.35
2016-03-21,205.33
2016-03-22,205.18
2016-03-23,204.53
2016-03-24,204.74
2016-03-25,204.47
2016-03-26,204.97
2016-03-27,205.48
2016-03-28,204.51
2016-03-29,205.25
2016-03-30,204.73
2016-03-31,204.6
2016-04-01,204.95
2016-04-02,204.48
2016-04-03,204.72
2016-04-04,204.4
2016-04-05,205.98
2016-04-06,205.02
2016-04-07,204.65
2016-04-08,205.11
2016-04-09,204.94
2016-04-10,204.89
2016-04-11,205.31
2016-04-12,205.38
2016-04-13,204.73
2016-04-14,204.71
2016-04-15,204.86
2016-04-16,203.85
2016-04-17,204.24
2016-04-18,205.68
2016-04-19,205.82
2016-04-20,204.88
2016-04-21,205.29
2016-04-22,205.16
2016-04-23,206.54
2016-04-24,205.56
2016-04-25,204.94
2016-04-26,204.52
2016-04-27,204.2
2016-04-28,205.1
2016-04-29,204.62
2016-04-30,204.29
2016-05-01,204.68
2016-05-02,204.46
2016-05-03,205.84
2016-05-04,205.44
2016-05-05,205.0
2016-05-06,205.74
2016-05-07,205.04
2016-05-08,204.57
2016-05-09,205.76
2016-05-10,205.27
2016-05-11,204.48
2016-05-12,204.91
2016-05-13,204.56
2016-05-14,204.31
2016-05-15,205.46
2016-05-16,205.96
2016-05-17,204.3
2016-05-18,205.28
2016-05-19,204.68
2016-05-20,204.76
2016-05-21,204.71
2016-05-22,204.57
2016-05-23,205.03
2016-05-24,204.59
2016-05-25,205.14
2016-05-26,204.99
2016-05-27,204.89
2016-05-28,204.56
2016-05-29,204.73
2016-05-30,205.4
2016-05-31,205.28
2016-06-01,204.54
2016-06-02,205.08
2016-06-03,205.42
2016-06-04,204.21
2016-06-05,205.33
2016-06-06,204.73
2016-06-07,205.36
2016-06-08,204.71
2016-06-09,204.2
2016-06-10,204.31
2016-06-11,205.16
2016-06-12,205.29
2016-06-13,204.73
2016-06-14,205.53
2016-06-15,204.41
2016-06-16,205.24
2016-06-17,204.7
2016-06-18,205.03
2016-06-19,205.42
2016-06-20,205.02
2016-06-21,205.31
2016-06-22,206.07
2016-06-23,205.35
2016-06-24,206.13
2016-06-25,205.23
2016-06-26,206.15
2016-06-27,206.7
2016-06-28,204.85
2016-06-29,205.8
2016-06-30,206.6
2016-07-01,206.34
2016-07-02,206.77
2016-07-03,206.43
2016-07-04,206.93
2016-07-05,206.97
2016-07-06,207.81
2016-07-07,207.53
2016-07-08,207.77
2016-07-09,207.59
2016-07-10,207.76
2016-07-11,208.0
2016-07-12,208.63
2016-07-13,208.45
2016-07-14,209.04
2016-07-15,210.17
2016-07-16,209.8
2016-07-17,209.45
2016-07-18,210.45
2016-07-19,209.89
2016-07-20,209.32
2016-07-21,210.07
2016-07-22,209.87
2016-07-23,210.86
2016-07-24,211.27
2016-07-25,212.31
2016-07-26,211.85
2016-07-27,211.77
2016-07-28,212.47
2016-07-29,211.12
2016-07-30,212.5
2016-07-31,212.91
2016-08-01,211.91
2016-08-02,213.33
2016-08-03,213.01
2016-08-04,212.7
2016-08-05,213.28
2016-08-06,214.13
2016-08-07,213.09
2016-08-08,213.11
2016-08-09,212.73
2016-08-10,212.49
2016-08-11,213.26
2016-08-12,212.33
2016-08-13,212.68
2016-08-14,212.29
2016-08-15,212.62
2016-08-16,212.4
2016-08-17,212.58
2016-08-18,211.62
2016-08-19,211.55
2016-08-20,210.99
2016-08-21,211.04
2016-08-22,211.23
2016-08-23,211.19
2016-08-24,210.11
2016-08-25,210.77
2016-08-26,210.77
2016-08-27,210.06
2016-08-28,210.55
2016-08-29,208.98
2016-08-30,208.51
2016-08-31,208.0
2016-09-01,209.41
2016-09-02,208.76
2016-09-03,208.19
2016-09-04,208.14
2016-09-05,207.23
2016-09-06,208.82
2016-09-07,207.47
2016-09-08,207.28
2016-09-09,207.41
2016-09-10,207.13
2016-09-11,206.84
2016-09-12,206.19
2016-09-13,206.68
2016-09-14,207.26
2016-09-15,206.87
2016-09-16,206.88
2016-09-17,205.72
2016-09-18,205.39
2016-09-19,205.73
2016-09-20,205.74
2016-09-21,206.18
2016-09-22,204.72
2016-09-23,206.27
2016-09-24,205.37
2016-09-25,205.18
2016-09-26,204.85
2016-09-27,204.48
2016-09-28,205.68
2016-09-29,205.28
2016-09-30,204.56
2016-10-01,204.53
2016-10-02,204.99
2016-10-03,205.97
2016-10-04,204.99
2016-10-05,204.35
2016-10-06,204.97
2016-10-07,204.94
2016-10-08,203.72
2016-10-09,205.03
2016-10-10,204.93
2016-10-11,205.39
2016-10-12,205.96
2016-10-13,205.59
2016-10-14,204.89
2016-10-15,204.47
2016-10-16,206.3
2016-10-17,205.04
2016-10-18,205.02
2016-10-19,205.0
2016-10-20,205.11
2016-10-21,204.93
2016-10-22,204.72
2016-10-23,204.73
2016-10-24,204.99
2016-10-25,204.73
2016-10-26,204.65
2016-10-27,205.06
2016-10-28,204.87
2016-10-29,205.75
2016-10-30,203.68
2016-10-31,205.55
2016-11-01,205.62
2016-11-02,203.96
2016-11-03,204.83
2016-11-04,204.81
2016-11-05,204.3
2016-11-06,204.61
2016-11-07,204.44
2016-11-08,205.88
2016-11-09,205.47
2016-11-10,205.64
2016-11-11,205.36
2016-11-12,204.44
2016-11-13,204.74
2016-11-14,205.24
2016-11-15,204.39
2016-11-16,205.36
2016-11-17,204.88
2016-11-18,204.81
2016-11-19,205.36
2016-11-20,205.22
2016-11-21,204.82
2016-11-22,205.58
2016-11-23,204.46
2016-11-24,205.31
2016-11-25,205.3
2016-11-26,204.85
2016-11-27,205.16
2016-11-28,204.37
2016-11-29,205.46
2016-11-30,204.91
2016-12-01,204.74
2016-12-02,205.52
2016-12-03,204.65
2016-12-04,204.3
2016-12-05,204.22
2016-12-06,205.3
2016-12-07,204.36
2016-12-08,205.88
2016-12-09,203.96
2016-12-10,205.85
2016-12-11,205.11
2016-12-12,204.95
2016-12-13,204.73
2016-12-14,205.2
2016-12-15,204.98
2016-12-16,205.55
2016-12-17,205.06
2016-12-18,205.08
2016-12-19,204.82
2016-12-20,204.97
2016-12-21,205.15
2016-12-22,204.14
2016-12-23,204.33
2016-12-24,205.37
2016-12-25,205.09
2016-12-26,204.91
2016-12-27,205.01
2016-12-28,205.17
2016-12-29,204.73
2016-12-30,204.61
2016-12-31,205.1
2017-01-01,204.51
2017-01-02,205.2
2017-01-03,204.15
2017-01-04,205.51
2017-01-05,205.24
2017-01-06,205.13
2017-01-07,205.49
2017-01-08,205.83
2017-01-09,205.51
2017-01-10,204.08
2017-01-11,204.36
2017-01-12,204.69
2017-01-13,205.01
2017-01-14,205.26
2017-01-15,204.64
2017-01-16,205.09
2017-01-17,204.62
2017-01-18,204.69
2017-01-19,204.3
2017-01-20,204.54
2017-01-21,204.32
2017-01-22,204.51
2017-01-23,205.53
2017-01-24,204.53
2017-01-25,206.32
2017-01-26,205.25
2017-01-27,205.09
2017-01-28,204.57
2017-01-29,205.35
2017-01-30,204.71
2017-01-31,205.06
2017-02-01,206.28
2017-02-02,204.95
2017-02-03,205.57
2017-02-04,204.65
2017-02-05,204.98
2017-02-06,205.89
2017-02-07,204.69
2017-02-08,205.91
2017-02-09,205.35
2017-02-10,204.72
2017-02-11,205.32
2017-02-12,205.49
2017-02-13,205.31
2017-02-14,204.21
2017-02-15,204.64
2017-02-16,204.88
2017-02-17,204.96
2017-02-18,205.31
2017-02-19,205.09
2017-02-20,204.33
2017-02-21,205.19
2017-02-22,205.31
2017-02-23,205.28
2017-02-24,205.54
2017-02-25,205.42
2017-02-26,205.23
2017-02-27,204.96
2017-02-28,204.17
2017-03-01,205.21
2017-03-02,205.1
2017-03-03,205.14
2017-03-04,204.36
2017-03-05,204.46
2017-03-06,205.53
2017-03-07,204.98
2017-03-08,205.34
2017-03-09,205.01
2017-03-10,205.01
2017-03-11,205.47
2017-03-12,204.74
2017-03-13,205.05
2017-03-14,204.77
2017-03-15,204.78
2017-03-16,204.85
2017-03-17,205.11
2017-03-18,204.76
2017-03-19,205.63
2017-03-20,204.55
2017-03-21,204.91
2017-03-22,204.78
2017-03-23,205.72
2017-03-24,205.1
2017-03-25,205.52
2017-03-26,204.26
2017-03-27,205.13
2017-03-28,205.44
2017-03-29,205.04
2017-03-30,205.53
2017-03-31,204.74
2017-04-01,205.7
2017-04-02,206.15
2017-04-03,204.82
2017-04-04,204.78
2017-04-05,205.73
2017-04-06,205.79
2017-04-07,204.74
2017-04-08,204.79
2017-04-09,204.86
2017-04-10,204.33
2017-04-11,204.54
2017-04-12,204.5
2017-04-13,204.62
2017-04-14,204.98
2017-04-15,205.12
2017-04-16,205.78
2017-04-17,204.5
2017-04-18,205.49
2017-04-19,204.89
2017-04-20,204.98
2017-04-21,205.34
2017-04-22,204.44
2017-04-23,205.19
2017-04-24,205.08
2017-04-25,205.25
2017-04-26,205.14
2017-04-27,206.23
2017-04-28,204.68
2017-04-29,204.73
2017-04-30,204.69
2017-05-01,204.72
2017-05-02,204.68
2017-05-03,205.59
2017-05-04,205.71
2017-05-05,204.71
2017-05-06,204.58
2017-05-07,205.24
2017-05-08,204.72
2017-05-09,205.32
2017-05-10,205.1
2017-05-11,204.24
2017-05-12,205.77
2017-05-13,205.9
2017-05-14,204.69
2017-05-15,204.81
2017-05-16,205.14
2017-05-17,205.17
2017-05-18,205.33
2017-05-19,206.01
2017-05-20,204.91
2017-05-21,204.6
2017-05-22,204.31
2017-05-23,204.64
2017-05-24,204.99
2017-05-25,205.9
2017-05-26,204.75
2017-05-27,205.12
2017-05-28,205.0
2017-05-29,205.61
2017-05-30,206.28
2017-05-31,204.76
2017-06-01,204.78
2017-06-02,205.55
2017-06-03,205.38
2017-06-04,205.96
2017-06-05,205.34
2017-06-06,204.88
2017-06-07,205.36
2017-06-08,205.63
2017-06-09,205.5
2017-06-10,205.36
2017-06-11,205.65
2017-06-12,205.72
2017-06-13,205.85
2017-06-14,205.51
2017-06-15,205.13
2017-06-16,205.31
2017-06-17,205.88
2017-06-18,204.9
2017-06-19,205.54
2017-06-20,205.2
2017-06-21,205.46
2017-06-22,206.14
2017-06-23,205.66
2017-06-24,205.66
2017-06-25,205.03
2017-06-26,206.17
2017-06-27,206.2
2017-06-28,207.06
2017-06-29,205.93
2017-06-30,206.3
2017-07-01,206.44
2017-07-02,207.23
2017-07-03,206.54
2017-07-04,206.87
2017-07-05,207.19
2017-07-06,207.14
2017-07-07,207.0
2017-07-08,207.5
2017-07-09,208.13
2017-07-10,207.28
2017-07-11,208.07
2017-07-12,207.87
2017-07-13,209.03
2017-07-14,207.9
2017-07-15,208.61
2017-07-16,209.32
2017-07-17,210.15
2017-07-18,209.58
2017-07-19,209.57
2017-07-20,211.04
2017-07-21,209.61
2017-07-22,209.48
2017-07-23,211.03
2017-07-24,210.79
2017-07-25,210.75
2017-07-26,211.83
2017-07-27,211.8
2017-07-28,211.6
2017-07-29,211.42
2017-07-30,212.67
2017-07-31,212.71
2017-08-01,212.48
2017-08-02,213.57
2017-08-03,212.22
2017-08-04,212.08
2017-08-05,212.56
2017-08-06,212.94
2017-08-07,213.11
2017-08-08,212.88
2017-08-09,213.17
2017-08-10,212.33
2017-08-11,213.63
2017-08-12,212.8
2017-08-13,213.31
2017-08-14,212.82
2017-08-15,212.75
2017-08-16,212.67
2017-08-17,212.45
2017-08-18,212.38
2017-08-19,212.54
2017-08-20,211.78
2017-08-21,211.83
2017-08-22,211.22
2017-08-23,211.76
2017-08-24,210.47
2017-08-25,211.47
2017-08-26,210.32
2017-08-27,209.38
2017-08-28,209.92
2017-08-29,209.27
2017-08-30,209.79
2017-08-31,208.8
2017-09-01,208.67
2017-09-02,207.72
2017-09-03,208.21
2017-09-04,207.0
2017-09-05,207.21
2017-09-06,208.18
2017-09-07,207.99
2017-09-08,207.62
2017-09-09,206.74
2017-09-10,207.03
2017-09-11,206.88
2017-09-12,206.15
2017-09-13,207.33
2017-09-14,206.88
2017-09-15,206.21
2017-09-16,206.21
2017-09-17,206.19
2017-09-18,204.96
2017-09-19,205.76
2017-09-20,205.45
2017-09-21,205.21
2017-09-22,205.5
2017-09-23,206.47
2017-09-24,205.83
2017-09-25,205.16
2017-09-26,205.68
2017-09-27,206.05
2017-09-28,205.77
2017-09-29,205.3
2017-09-30,204.92
2017-10-01,205.56
2017-10-02,205.38
2017-10-03,205.61
2017-10-04,205.46
2017-10-05,205.64
2017-10-06,204.84
2017-10-07,205.75
2017-10-08,205.18
2017-10-09,206.1
2017-10-10,204.71
2017-10-11,205.92
2017-10-12,205.14
2017-10-13,204.71
2017-10-14,204.79
2017-10-15,204.86
2017-10-16,205.23
2017-10-17,205.28
2017-10-18,204.73
2017-10-19,205.0
2017-10-20,206.08
2017-10-21,205.87
2017-10-22,205.23
2017-10-23,205.02
2017-10-24,205.06
2017-10-25,205.31
2017-10-26,204.49
2017-10-27,204.87
2017-10-28,204.17
2017-10-29,205.2
2017-10-30,205.33
2017-10-31,204.76
2017-11-01,205.79
2017-11-02,204.39
2017-11-03,204.27
2017-11-04,205.11
2017-11-05,205.52
2017-11-06,205.84
2017-11-07,204.77
2017-11-08,205.54
2017-11-09,204.98
2017-11-10,204.91
2017-11-11,205.44
2017-11-12,205.33
2017-11-13,204.21
2017-11-14,205.74
2017-11-15,205.69
2017-11-16,204.69
2017-11-17,205.2
2017-11-18,205.25
2017-11-19,205.13
2017-11-20,204.72
2017-11-21,204.66
2017-11-22,204.99
2017-11-23,205.59
2017-11-24,205.27
2017-11-25,204.81
2017-11-26,205.39
2017-11-27,203.58
2017-11-28,205.57
2017-11-29,204.13
2017-11-30,204.82
2017-12-01,204.44
2017-12-02,204.35
2017-12-03,205.58
2017-12-04,204.77
2017-12-05,205.17
2017-12-06,204.98
2017-12-07,205.24
2017-12-08,205.04
2017-12-09,204.36
2017-12-10,205.5
2017-12-11,204.75
2017-12-12,204.22
2017-12-13,204.79
2017-12-14,205.75
2017-12-15,205.43
2017-12-16,204.83
2017-12-17,204.83
2017-12-18,204.84
2017-12-19,206.04
2017-12-20,205.19
2017-12-21,205.22
2017-12-22,205.52
2017-12-23,205.12
2017-12-24,204.87
2017-12-25,204.9
2017-12-26,204.96
2017-12-27,204.98
2017-12-28,205.36
2017-12-29,205.03
2017-12-30,205.37
2017-12-31,204.96
2018-01-01,205.04
2018-01-02,204.0
2018-01-03,205.46
2018-01-04,205.17
2018-01-05,205.5
2018-01-06,203.55
2018-01-07,206.04
2018-01-08,204.93
2018-01-09,205.55
2018-01-10,204.48
2018-01-11,205.31
2018-01-12,204.47
2018-01-13,204.69
2018-01-14,205.96
2018-01-15,204.9
2018-01-16,205.11
2018-01-17,205.44
2018-01-18,205.25
2018-01-19,205.08
2018-01-20,205.18
2018-01-21,206.2
2018-01-22,204.97
2018-01-23,205.1
2018-01-24,205.53
2018-01-25,205.55
2018-01-26,205.59
2018-01-27,205.32
2018-01-28,204.43
2018-01-29,205.82
2018-01-30,204.43
2018-01-31,205.15
2018-02-01,204.62
2018-02-02,204.97
2018-02-03,205.16
2018-02-04,205.16
2018-02-05,205.21
2018-02-06,205.81
2018-02-07,205.23
2018-02-08,204.88
2018-02-09,205.48
2018-02-10,205.59
2018-02-11,204.39
2018-02-12,205.3
2018-02-13,205.35
2018-02-14,204.85
2018-02-15,205.69
2018-02-16,204.92
2018-02-17,205.06
2018-02-18,204.91
2018-02-19,205.01
2018-02-20,204.45
2018-02-21,204.28
2018-02-22,205.8
2018-02-23,204.58
2018-02-24,204.5
2018-02-25,203.92
2018-02-26,204.68
2018-02-27,204.34
2018-02-28,205.82
2018-03-01,205.5
2018-03-02,204.66
2018-03-03,206.13
2018-03-04,205.49
2018-03-05,204.84
2018-03-06,203.75
2018-03-07,206.15
2018-03-08,204.31
2018-03-09,204.18
2018-03-10,205.51
2018-03-11,206.22
2018-03-12,205.69
2018-03-13,205.28
2018-03-14,205.3
2018-03-15,205.43
2018-03-16,205.38
2018-03-17,205.14
2018-03-18,205.05
2018-03-19,204.97
2018-03-20,204.62
2018-03-21,204.86
2018-03-22,204.15
2018-03-23,204.95
2018-03-24,204.51
2018-03-25,204.45
2018-03-26,205.09
2018-03-27,205.7
2018-03-28,205.46
2018-03-29,204.21
2018-03-30,204.51
2018-03-31,205.47
2018-04-01,204.51
2018-04-02,204.89
2018-04-03,205.28
2018-04-04,204.52
2018-04-05,205.05
2018-04-06,204.33
2018-04-07,204.7
2018-04-08,205.16
2018-04-09,204.2
2018-04-10,205.22
2018-04-11,204.99
2018-04-12,205.28
2018-04-13,205.11
2018-04-14,205.68
2018-04-15,205.06
2018-04-16,204.79
2018-04-17,205.06
2018-04-18,205.27
2018-04-19,205.02
2018-04-20,205.02
2018-04-21,204.65
2018-04-22,204.67
2018-04-23,204.3
2018-04-24,205.87
2018-04-25,204.38
2018-04-26,204.65
2018-04-27,204.64
2018-04-28,205.45
2018-04-29,204.85
2018-04-30,205.62
2018-05-01,204.66
2018-05-02,205.14
2018-05-03,204.58
2018-05-04,206.07
2018-05-05,204.41
2018-05-06,205.16
2018-05-07,205.32
2018-05-08,205.21
2018-05-09,204.91
2018-05-10,204.94
2018-05-11,205.02
2018-05-12,204.93
2018-05-13,205.48
2018-05-14,206.11
2018-05-15,204.72
2018-05-16,204.32
2018-05-17,204.96
2018-05-18,206.29
2018-05-19,204.6
2018-05-20,205.82
2018-05-21,205.84
2018-05-22,204.73
2018-05-23,205.29
2018-05-24,205.82
2018-05-25,204.82
2018-05-26,204.91
2018-05-27,204.72
2018-05-28,204.5
2018-05-29,204.69
2018-05-30,204.41
2018-05-31,205.04
2018-06-01,204.64
2018-06-02,205.15
2018-06-03,204.26
2018-06-04,205.21
2018-06-05,205.46
2018-06-06,204.06
2018-06-07,205.25
2018-06-08,205.69
2018-06-09,204.48
2018-06-10,205.94
2018-06-11,205.33
2018-06-12,204.79
2018-06-13,205.13
2018-06-14,205.46
2018-06-15,205.25
2018-06-16,205.51
2018-06-17,204.81
2018-06-18,205.39
2018-06-19,204.64
2018-06-20,205.34
2018-06-21,205.0
2018-06-22,205.14
2018-06-23,206.19
2018-06-24,206.18
