date,water_level
2015-06-14,849.33
2015-06-15,850.01
2015-06-16,849.45
2015-06-17,849.53
2015-06-18,849.81
2015-06-19,849.89
2015-06-20,849.92
2015-06-21,850.71
2015-06-22,850.25
2015-06-23,850.48
2015-06-24,851.08
2015-06-25,850.33
2015-06-26,850.66
2015-06-27,851.06
2015-06-28,850.01
2015-06-29,849.89
2015-06-30,851.37
2015-07-01,851.56
2015-07-02,852.48
2015-07-03,851.66
2015-07-04,852.14
2015-07-05,851.79
2015-07-06,852.2
2015-07-07,853.06
2015-07-08,851.34
2015-07-09,852.8
2015-07-10,853.86
2015-07-11,853.14
2015-07-12,854.04
2015-07-13,853.12
2015-07-14,853.65
2015-07-15,853.91
2015-07-16,853.02
2015-07-17,853.78
2015-07-18,854.06
2015-07-19,855.26
2015-07-20,855.53
2015-07-21,855.5
2015-07-22,855.99
2015-07-23,855.73
2015-07-24,856.64
2015-07-25,856.27
2015-07-26,856.51
2015-07-27,856.55
2015-07-28,857.22
2015-07-29,856.85
2015-07-30,857.72
2015-07-31,856.82
2015-08-01,856.98
2015-08-02,857.99
2015-08-03,857.71
2015-08-04,857.61
2015-08-05,858.36
2015-08-06,857.66
2015-08-07,857.89
2015-08-08,858.7
2015-08-09,858.76
2015-08-10,858.75
2015-08-11,857.77
2015-08-12,858.46
2015-08-13,857.28
2015-08-14,857.19
2015-08-15,856.35
2015-08-16,858.22
2015-08-17,856.8
2015-08-18,857.0
2015-08-19,856.42
2015-08-20,857.03
2015-08-21,856.29
2015-08-22,855.61
2015-08-23,856.26
2015-08-24,855.09
2015-08-25,855.16
2015-08-26,854.28
2015-08-27,854.38
2015-08-28,854.94
2015-08-29,853.63
2015-08-30,853.63
2015-08-31,854.13
2015-09-01,853.62
2015-09-02,854.66
2015-09-03,854.35
2015-09-04,852.78
2015-09-05,853.28
2015-09-06,853.17
2015-09-07,852.3
2015-09-08,851.66
2015-09-09,852.22
2015-09-10,851.96
2015-09-11,851.67
2015-09-12,851.95
2015-09-13,851.21
2015-09-14,850.87
2015-09-15,851.37
2015-09-16,851.39
2015-09-17,850.49
2015-09-18,851.44
2015-09-19,850.0
2015-09-20,850.5
2015-09-21,850.58
2015-09-22,850.32
2015-09-23,850.29
2015-09-24,851.44
2015-09-25,850.02
2015-09-26,851.62
2015-09-27,850.57
2015-09-28,850.36
2015-09-29,850.51
2015-09-30,851.5
2015-10-01,849.71
2015-10-02,849.62
2015-10-03,849.78
2015-10-04,850.15
2015-10-05,849.26
2015-10-06,850.11
2015-10-07,850.94
2015-10-08,850.15
2015-10-09,849.92
2015-10-10,849.75
2015-10-11,850.5
2015-10-12,849.63
2015-10-13,850.96
2015-10-14,851.0
2015-10-15,850.15
2015-10-16,850.02
2015-10-17,850.53
2015-10-18,850.56
2015-10-19,849.61
2015-10-20,849.75
2015-10-21,849.35
2015-10-22,850.21
2015-10-23,850.34
2015-10-24,849.33
2015-10-25,849.78
2015-10-26,849.33
2015-10-27,849.55
2015-10-28,850.28
2015-10-29,849.64
2015-10-30,849.85
2015-10-31,849.19
2015-11-01,850.09
2015-11-02,849.98
2015-11-03,849.64
2015-11-04,849.91
2015-11-05,850.09
2015-11-06,849.59
2015-11-07,849.26
2015-11-08,850.9
2015-11-09,849.68
2015-11-10,849.95
2015-11-11,850.51
2015-11-12,851.76
2015-11-13,849.38
2015-11-14,850.22
2015-11-15,849.65
2015-11-16,849.73
2015-11-17,849.64
2015-11-18,849.44
2015-11-19,849.98
2015-11-20,849.26
2015-11-21,850.47
2015-11-22,850.03
2015-11-23,850.21
2015-11-24,849.77
2015-11-25,849.82
2015-11-26,850.14
2015-11-27,849.42
2015-11-28,849.82
2015-11-29,849.57
2015-11-30,849.55
2015-12-01,848.95
2015-12-02,850.67
2015-12-03,849.66
2015-12-04,850.58
2015-12-05,850.53
2015-12-06,849.36
2015-12-07,849.46
2015-12-08,851.28
2015-12-09,850.88
2015-12-10,849.98
2015-12-11,850.13
2015-12-12,849.68
2015-12-13,850.22
2015-12-14,849.64
2015-12-15,848.98
2015-12-16,849.34
2015-12-17,850.01
2015-12-18,849.43
2015-12-19,849.97
2015-12-20,849.46
2015-12-21,849.61
2015-12-22,850.43
2015-12-23,850.12
2015-12-24,850.0
2015-12-25,850.44
2015-12-26,850.24
2015-12-27,850.72
2015-12-28,849.77
2015-12-29,849.79
2015-12-30,849.35
2015-12-31,849.79
2016-01-01,850.48
2016-01-02,850.65
2016-01-03,850.48
2016-01-04,849.1
2016-01-05,850.54
2016-01-06,849.08
2016-01-07,850.45
2016-01-08,849.82
2016-01-09,850.35
2016-01-10,849.33
2016-01-11,850.59
2016-01-12,849.27
2016-01-13,849.67
2016-01-14,849.5
2016-01-15,849.12
2016-01-16,850.05
2016-01-17,850.9
2016-01-18,851.33
2016-01-19,850.05
2016-01-20,850.56
2016-01-21,850.12
2016-01-22,850.25
2016-01-23,849.83
2016-01-24,850.1
2016-01-25,850.27
2016-01-26,849.71
2016-01-27,849.96
2016-01-28,849.97
2016-01-29,850.41
2016-01-30,849.47
2016-01-31,849.97
2016-02-01,850.96
2016-02-02,850.58
2016-02-03,850.67
2016-02-04,850.01
2016-02-05,850.16
2016-02-06,850.5
2016-02-07,850.78
2016-02-08,849.02
2016-02-09,849.34
2016-02-10,850.65
2016-02-11,849.86
2016-02-12,849.66
2016-02-13,849.37
2016-02-14,849.72
2016-02-15,849.3
2016-02-16,851.05
2016-02-17,849.99
2016-02-18,849.97
2016-02-19,850.29
2016-02-20,850.48
2016-02-21,850.47
2016-02-22,850.54
2016-02-23,849.68
2016-02-24,849.85
2016-02-25,850.38
2016-02-26,849.74
2016-02-27,850.0
2016-02-28,850.2
2016-02-29,850.39
2016-03-01,849.11
2016-03-02,850.36
2016-03-03,849.88
2016-03-04,850.35
2016-03-05,850.39
2016-03-06,850.8
2016-03-07,850.68
2016-03-08,850.67
2016-03-09,850.72
2016-03-10,850.15
2016-03-11,850.02
2016-03-12,850.44
2016-03-13,850.37
2016-03-14,849.85
2016-03-15,850.2
2016-03-16,849.98
2016-03-17,849.57
2016-03-18,850.65
2016-03-19,850.03
2016-03-20,851.02
2016-03-21,849.19
2016-03-22,849.72
2016-03-23,850.02
2016-03-24,850.57
2016-03-25,850.2
2016-03-26,850.16
2016-03-27,849.44
2016-03-28,849.42
2016-03-29,850.16
2016-03-30,849.32
2016-03-31,849.73
2016-04-01,850.25
2016-04-02,849.51
2016-04-03,850.8
2016-04-04,850.61
2016-04-05,849.21
2016-04-06,849.53
2016-04-07,848.86
2016-04-08,849.61
2016-04-09,850.38
2016-04-10,849.79
2016-04-11,850.23
2016-04-12,849.24
2016-04-13,850.4
2016-04-14,849.72
2016-04-15,850.01
2016-04-16,849.95
2016-04-17,849.36
2016-04-18,849.42
2016-04-19,850.48
2016-04-20,850.2
2016-04-21,850.53
2016-04-22,850.16
2016-04-23,850.07
2016-04-24,849.14
2016-04-25,849.86
2016-04-26,849.99
2016-04-27,850.98
2016-04-28,850.34
2016-04-29,850.77
2016-04-30,850.3
2016-05-01,849.64
2016-05-02,850.06
2016-05-03,850.12
2016-05-04,849.53
2016-05-05,849.81
2016-05-06,849.9
2016-05-07,850.8
2016-05-08,848.96
2016-05-09,850.6
2016-05-10,849.53
2016-05-11,849.31
2016-05-12,850.59
2016-05-13,850.37
2016-05-14,850.63
2016-05-15,850.4
2016-05-16,851.03
2016-05-17,850.28
2016-05-18,849.92
2016-05-19,850.17
2016-05-20,850.63
2016-05-21,849.61
2016-05-22,849.68
2016-05-23,849.85
2016-05-24,848.95
2016-05-25,850.08
2016-05-26,849.07
2016-05-27,850.04
2016-05-28,850.45
2016-05-29,849.78
2016-05-30,850.86
2016-05-31,849.29
2016-06-01,850.62
2016-06-02,850.37
2016-06-03,849.18
2016-06-04,851.4
2016-06-05,850.02
2016-06-06,849.63
2016-06-07,849.37
2016-06-08,849.98
2016-06-09,850.04
2016-06-10,850.17
2016-06-11,849.99
2016-06-12,850.48
2016-06-13,849.99
2016-06-14,849.24
2016-06-15,850.16
2016-06-16,849.09
2016-06-17,850.49
2016-06-18,849.86
2016-06-19,850.48
2016-06-20,851.11
2016-06-21,850.03
2016-06-22,851.1
2016-06-23,850.42
2016-06-24,851.59
2016-06-25,850.61
2016-06-26,850.46
2016-06-27,851.32
2016-06-28,850.86
2016-06-29,850.77
2016-06-30,851.08
2016-07-01,851.42
2016-07-02,852.25
2016-07-03,850.76
2016-07-04,851.9
2016-07-05,852.36
2016-07-06,852.32
2016-07-07,853.06
2016-07-08,852.56
2016-07-09,852.7
2016-07-10,853.3
2016-07-11,853.27
2016-07-12,853.24
2016-07-13,853.92
2016-07-14,853.57
2016-07-15,853.82
2016-07-16,854.1
2016-07-17,855.29
2016-07-18,853.24
2016-07-19,855.29
2016-07-20,855.35
2016-07-21,854.73
2016-07-22,855.96
2016-07-23,856.28
2016-07-24,856.56
2016-07-25,855.15
2016-07-26,857.37
2016-07-27,856.51
2016-07-28,857.4
2016-07-29,857.6
2016-07-30,856.95
2016-07-31,857.85
2016-08-01,857.46
2016-08-02,856.72
2016-08-03,858.43
2016-08-04,857.52
2016-08-05,857.53
2016-08-06,857.79
2016-08-07,858.14
2016-08-08,857.96
2016-08-09,858.23
2016-08-10,857.24
2016-08-11,857.47
2016-08-12,857.7
2016-08-13,858.6
2016-08-14,857.47
2016-08-15,857.93
2016-08-16,857.25
2016-08-17,856.82
2016-08-18,856.75
2016-08-19,856.6
2016-08-20,856.78
2016-08-21,856.95
2016-08-22,856.22
2016-08-23,856.4
2016-08-24,855.09
2016-08-25,855.13
2016-08-26,854.73
2016-08-27,855.01
2016-08-28,854.43
2016-08-29,854.73
2016-08-30,853.66
2016-08-31,853.92
2016-09-01,854.01
2016-09-02,852.4
2016-09-03,854.28
2016-09-04,852.86
2016-09-05,851.78
2016-09-06,852.68
2016-09-07,852.42
2016-09-08,852.18
2016-09-09,852.55
2016-09-10,852.26
2016-09-11,851.88
2016-09-12,851.81
2016-09-13,851.39
2016-09-14,852.2
2016-09-15,850.46
2016-09-16,851.15
2016-09-17,851.01
2016-09-18,851.29
2016-09-19,850.37
2016-09-20,849.84
2016-09-21,850.71
2016-09-22,850.71
2016-09-23,851.25
2016-09-24,849.81
2016-09-25,850.98
2016-09-26,851.54
2016-09-27,850.12
2016-09-28,849.63
2016-09-29,850.04
2016-09-30,850.22
2016-10-01,850.46
2016-10-02,849.86
2016-10-03,850.92
2016-10-04,849.56
2016-10-05,849.23
2016-10-06,850.64
2016-10-07,848.94
2016-10-08,849.96
2016-10-09,851.61
2016-10-10,850.04
2016-10-11,849.48
2016-10-12,850.01
2016-10-13,850.0
2016-10-14,850.11
2016-10-15,850.35
2016-10-16,849.5
2016-10-17,850.86
2016-10-18,850.13
2016-10-19,850.37
2016-10-20,849.69
2016-10-21,850.65
2016-10-22,849.88
2016-10-23,850.14
2016-10-24,849.54
2016-10-25,849.5
2016-10-26,850.35
2016-10-27,849.78
2016-10-28,849.57
2016-10-29,849.68
2016-10-30,850.35
2016-10-31,849.69
2016-11-01,849.94
2016-11-02,850.01
2016-11-03,849.04
2016-11-04,849.26
2016-11-05,850.17
2016-11-06,849.63
2016-11-07,850.53
2016-11-08,850.48
2016-11-09,850.36
2016-11-10,850.91
2016-11-11,849.96
2016-11-12,850.32
2016-11-13,849.71
2016-11-14,851.23
2016-11-15,850.99
2016-11-16,850.01
2016-11-17,850.19
2016-11-18,850.68
2016-11-19,849.93
2016-11-20,849.67
2016-11-21,850.44
2016-11-22,850.04
2016-11-23,850.09
2016-11-24,849.58
2016-11-25,849.14
2016-11-26,850.12
2016-11-27,850.45
2016-11-28,849.89
2016-11-29,850.72
2016-11-30,849.65
2016-12-01,849.47
2016-12-02,849.97
2016-12-03,849.96
2016-12-04,850.38
2016-12-05,849.61
2016-12-06,850.68
2016-12-07,850.98
2016-12-08,849.98
2016-12-09,850.62
2016-12-10,849.47
2016-12-11,850.54
2016-12-12,850.52
2016-12-13,850.43
2016-12-14,849.99
2016-12-15,848.52
2016-12-16,849.68
2016-12-17,849.69
2016-12-18,849.51
2016-12-19,850.06
2016-12-20,849.79
2016-12-21,849.59
2016-12-22,849.47
2016-12-23,849.64
2016-12-24,850.56
2016-12-25,849.67
2016-12-26,849.74
2016-12-27,849.77
2016-12-28,850.17
2016-12-29,850.23
2016-12-30,848.48
2016-12-31,850.51
2017-01-01,850.72
2017-01-02,849.47
2017-01-03,849.51
2017-01-04,849.77
2017-01-05,849.62
2017-01-06,850.11
2017-01-07,849.03
2017-01-08,849.44
2017-01-09,850.77
2017-01-10,849.54
2017-01-11,850.62
2017-01-12,850.18
2017-01-13,849.1
2017-01-14,850.32
2017-01-15,849.94
2017-01-16,849.77
2017-01-17,850.12
2017-01-18,850.24
2017-01-19,850.35
2017-01-20,850.59
2017-01-21,850.2
2017-01-22,849.31
2017-01-23,849.76
2017-01-24,851.47
2017-01-25,850.36
2017-01-26,851.18
2017-01-27,850.7
2017-01-28,850.12
2017-01-29,850.15
2017-01-30,849.98
2017-01-31,849.13
2017-02-01,850.01
2017-02-02,850.61
2017-02-03,849.7
2017-02-04,850.21
2017-02-05,850.43
2017-02-06,849.55
2017-02-07,849.77
2017-02-08,849.49
2017-02-09,849.59
2017-02-10,849.36
2017-02-11,849.55
2017-02-12,850.71
2017-02-13,849.54
2017-02-14,850.06
2017-02-15,849.75
2017-02-16,850.59
2017-02-17,850.66
2017-02-18,850.43
2017-02-19,850.15
2017-02-20,849.88
2017-02-21,849.4
2017-02-22,850.97
2017-02-23,849.62
2017-02-24,850.33
2017-02-25,850.53
2017-02-26,849.72
2017-02-27,850.52
2017-02-28,850.38
2017-03-01,850.86
2017-03-02,849.77
2017-03-03,849.36
2017-03-04,849.75
2017-03-05,850.1
2017-03-06,850.03
2017-03-07,849.8
2017-03-08,849.05
2017-03-09,850.24
2017-03-10,850.99
2017-03-11,850.23
2017-03-12,850.3
2017-03-13,850.29
2017-03-14,850.2
2017-03-15,850.47
2017-03-16,850.2
2017-03-17,849.84
2017-03-18,849.6
2017-03-19,849.88
2017-03-20,850.16
2017-03-21,849.84
2017-03-22,850.16
2017-03-23,850.22
2017-03-24,850.42
2017-03-25,850.64
2017-03-26,850.04
2017-03-27,849.35
2017-03-28,849.83
2017-03-29,850.02
2017-03-30,849.08
2017-03-31,850.69
2017-04-01,850.07
2017-04-02,850.19
2017-04-03,850.68
2017-04-04,849.68
2017-04-05,850.29
2017-04-06,849.95
2017-04-07,849.91
2017-04-08,849.61
2017-04-09,850.83
2017-04-10,849.81
2017-04-11,850.35
2017-04-12,849.06
2017-04-13,850.59
2017-04-14,850.53
2017-04-15,850.05
2017-04-16,849.89
2017-04-17,850.2
2017-04-18,851.14
2017-04-19,849.12
2017-04-20,850.39
2017-04-21,849.54
2017-04-22,849.99
2017-04-23,849.88
2017-04-24,849.79
2017-04-25,849.99
2017-04-26,849.43
2017-04-27,850.51
2017-04-28,849.1
2017-04-29,850.27
2017-04-30,849.84
2017-05-01,849.41
2017-05-02,850.1
2017-05-03,849.22
2017-05-04,850.02
2017-05-05,849.29
2017-05-06,850.23
2017-05-07,849.54
2017-05-08,849.77
2017-05-09,850.15
2017-05-10,849.61
2017-05-11,849.97
2017-05-12,849.24
2017-05-13,850.32
2017-05-14,850.88
2017-05-15,851.4
2017-05-16,850.05
2017-05-17,850.4
2017-05-18,849.11
2017-05-19,850.75
2017-05-20,850.39
2017-05-21,849.76
2017-05-22,850.62
2017-05-23,849.88
2017-05-24,849.78
2017-05-25,850.24
2017-05-26,849.48
2017-05-27,850.52
2017-05-28,849.48
2017-05-29,849.49
2017-05-30,849.56
2017-05-31,850.4
2017-06-01,849.72
2017-06-02,849.36
2017-06-03,849.73
2017-06-04,850.02
2017-06-05,849.46
2017-06-06,849.48
2017-06-07,851.12
2017-06-08,849.65
2017-06-09,849.93
2017-06-10,849.92
2017-06-11,849.91
2017-06-12,850.45
2017-06-13,850.63
2017-06-14,850.03
2017-06-15,849.59
2017-06-16,850.88
2017-06-17,850.22
2017-06-18,851.17
2017-06-19,849.23
2017-06-20,850.5
2017-06-21,851.41
2017-06-22,850.33
2017-06-23,850.46
2017-06-24,850.78
2017-06-25,850.43
2017-06-26,850.64
2017-06-27,850.71
2017-06-28,850.66
2017-06-29,851.7
2017-06-30,851.43
2017-07-01,851.44
2017-07-02,851.85
2017-07-03,851.45
2017-07-04,851.34
2017-07-05,851.58
2017-07-06,852.05
2017-07-07,851.69
2017-07-08,852.16
2017-07-09,852.34
2017-07-10,853.86
2017-07-11,851.62
2017-07-12,853.13
2017-07-13,854.3
2017-07-14,853.72
2017-07-15,854.27
2017-07-16,854.18
2017-07-17,854.03
2017-07-18,853.49
2017-07-19,854.95
2017-07-20,854.71
2017-07-21,854.94
2017-07-22,855.32
2017-07-23,856.68
2017-07-24,857.24
2017-07-25,856.37
2017-07-26,856.24
2017-07-27,856.09
2017-07-28,857.11
2017-07-29,857.95
2017-07-30,857.11
2017-07-31,856.2
2017-08-01,857.86
2017-08-02,858.14
2017-08-03,856.96
2017-08-04,857.93
2017-08-05,858.14
2017-08-06,857.92
2017-08-07,857.59
2017-08-08,858.51
2017-08-09,857.79
2017-08-10,857.22
2017-08-11,856.89
2017-08-12,858.47
2017-08-13,858.06
2017-08-14,857.69
2017-08-15,857.3
2017-08-16,857.12
2017-08-17,856.69
2017-08-18,856.84
2017-08-19,855.82
2017-08-20,856.31
2017-08-21,856.32
2017-08-22,856.57
2017-08-23,856.02
2017-08-24,856.21
2017-08-25,856.25
2017-08-26,855.86
2017-08-27,855.33
2017-08-28,854.86
2017-08-29,854.12
2017-08-30,854.74
2017-08-31,854.97
2017-09-01,854.07
2017-09-02,854.62
2017-09-03,852.67
2017-09-04,852.64
2017-09-05,853.43
2017-09-06,852.93
2017-09-07,853.25
2017-09-08,852.4
2017-09-09,851.79
2017-09-10,851.94
2017-09-11,851.12
2017-09-12,851.17
2017-09-13,852.07
2017-09-14,851.88
2017-09-15,851.5
2017-09-16,850.33
2017-09-17,850.9
2017-09-18,850.37
2017-09-19,851.47
2017-09-20,850.5
2017-09-21,850.17
2017-09-22,850.65
2017-09-23,850.25
2017-09-24,851.25
2017-09-25,850.08
2017-09-26,849.7
2017-09-27,849.28
2017-09-28,850.29
2017-09-29,849.99
2017-09-30,849.52
2017-10-01,850.8
2017-10-02,850.52
2017-10-03,850.14
2017-10-04,850.82
2017-10-05,850.45
2017-10-06,849.69
2017-10-07,849.57
2017-10-08,850.49
2017-10-09,850.26
2017-10-10,850.14
2017-10-11,849.62
2017-10-12,850.34
2017-10-13,849.66
2017-10-14,849.98
2017-10-15,850.75
2017-10-16,849.69
2017-10-17,849.23
2017-10-18,849.49
2017-10-19,850.51
2017-10-20,850.14
2017-10-21,849.94
2017-10-22,849.75
2017-10-23,850.25
2017-10-24,849.58
2017-10-25,850.16
2017-10-26,849.64
2017-10-27,849.55
2017-10-28,849.68
2017-10-29,849.81
2017-10-30,849.98
2017-10-31,850.12
2017-11-01,848.16
2017-11-02,849.6
2017-11-03,849.8
2017-11-04,850.75
2017-11-05,849.46
2017-11-06,850.08
2017-11-07,850.75
2017-11-08,849.34
2017-11-09,850.2
2017-11-10,849.6
2017-11-11,849.75
2017-11-12,849.6
2017-11-13,849.63
2017-11-14,851.36
2017-11-15,850.42
2017-11-16,850.55
2017-11-17,850.25
2017-11-18,849.2
2017-11-19,850.2
2017-11-20,850.54
2017-11-21,849.57
2017-11-22,850.48
2017-11-23,850.35
2017-11-24,850.93
2017-11-25,849.79
2017-11-26,849.45
2017-11-27,849.82
2017-11-28,850.72
2017-11-29,849.09
2017-11-30,848.97
2017-12-01,850.04
2017-12-02,849.78
2017-12-03,850.0
2017-12-04,850.47
2017-12-05,849.72
2017-12-06,849.06
2017-12-07,851.02
2017-12-08,849.5
2017-12-09,849.47
2017-12-10,850.55
2017-12-11,849.81
2017-12-12,849.97
2017-12-13,850.24
2017-12-14,850.54
2017-12-15,849.83
2017-12-16,850.76
2017-12-17,848.93
2017-12-18,850.38
2017-12-19,849.58
2017-12-20,850.69
2017-12-21,850.07
2017-12-22,849.66
2017-12-23,850.33
2017-12-24,850.45
2017-12-25,850.32
2017-12-26,849.49
2017-12-27,849.76
2017-12-28,850.0
2017-12-29,849.98
2017-12-30,850.37
2017-12-31,848.99
2018-01-01,850.17
2018-01-02,849.86
2018-01-03,849.58
2018-01-04,849.63
2018-01-05,849.89
2018-01-06,848.2
2018-01-07,849.65
2018-01-08,849.56
2018-01-09,850.27
2018-01-10,849.6
2018-01-11,849.89
2018-01-12,850.77
2018-01-13,850.5
2018-01-14,850.45
2018-01-15,849.75
2018-01-16,850.27
2018-01-17,849.88
2018-01-18,849.9
2018-01-19,850.2
2018-01-20,849.7
2018-01-21,850.75
2018-01-22,849.92
2018-01-23,850.31
2018-01-24,850.73
2018-01-25,850.52
2018-01-26,849.3
2018-01-27,850.22
2018-01-28,850.43
2018-01-29,850.45
2018-01-30,849.44
2018-01-31,849.67
2018-02-01,850.5
2018-02-02,849.62
2018-02-03,849.85
2018-02-04,850.79
2018-02-05,849.98
2018-02-06,849.64
2018-02-07,849.56
2018-02-08,850.17
2018-02-09,849.33
2018-02-10,849.88
2018-02-11,850.17
2018-02-12,850.65
2018-02-13,850.33
2018-02-14,849.64
2018-02-15,850.59
2018-02-16,849.85
2018-02-17,849.38
2018-02-18,849.91
2018-02-19,850.72
2018-02-20,850.08
2018-02-21,850.01
2018-02-22,850.82
2018-02-23,849.28
2018-02-24,849.36
2018-02-25,849.19
2018-02-26,850.19
2018-02-27,850.08
2018-02-28,850.77
2018-03-01,850.12
2018-03-02,849.8
2018-03-03,850.0
2018-03-04,850.06
2018-03-05,849.16
2018-03-06,851.36
2018-03-07,850.26
2018-03-08,850.11
2018-03-09,850.31
2018-03-10,850.35
2018-03-11,849.93
2018-03-12,849.68
2018-03-13,850.3
2018-03-14,850.19
2018-03-15,849.6
2018-03-16,850.71
2018-03-17,850.15
2018-03-18,850.36
2018-03-19,850.7
2018-03-20,850.01
2018-03-21,850.16
2018-03-22,850.41
2018-03-23,849.64
2018-03-24,850.03
2018-03-25,850.06
2018-03-26,849.52
2018-03-27,851.16
2018-03-28,849.3
2018-03-29,849.35
2018-03-30,850.66
2018-03-31,850.36
2018-04-01,849.49
2018-04-02,850.3
2018-04-03,850.73
2018-04-04,849.98
2018-04-05,851.3
2018-04-06,849.14
2018-04-07,850.35
2018-04-08,850.58
2018-04-09,850.45
2018-04-10,849.9
2018-04-11,849.85
2018-04-12,850.22
2018-04-13,850.41
2018-04-14,850.3
2018-04-15,850.52
2018-04-16,849.49
2018-04-17,849.89
2018-04-18,849.53
2018-04-19,849.81
2018-04-20,850.51
2018-04-21,850.05
2018-04-22,851.3
2018-04-23,850.1
2018-04-24,850.03
2018-04-25,850.05
2018-04-26,849.68
2018-04-27,849.97
2018-04-28,850.56
2018-04-29,850.06
2018-04-30,849.6
2018-05-01,849.54
2018-05-02,849.77
2018-05-03,850.04
2018-05-04,850.6
2018-05-05,849.33
2018-05-06,849.84
2018-05-07,850.07
2018-05-08,849.08
2018-05-09,849.58
2018-05-10,849.66
2018-05-11,849.6
2018-05-12,850.1
2018-05-13,849.92
2018-05-14,849.72
2018-05-15,850.21
2018-05-16,850.86
2018-05-17,850.82
2018-05-18,849.04
2018-05-19,850.29
2018-05-20,849.91
2018-05-21,850.08
2018-05-22,849.8
2018-05-23,850.06
2018-05-24,850.08
2018-05-25,849.72
2018-05-26,849.56
2018-05-27,849.79
2018-05-28,850.13
2018-05-29,850.31
2018-05-30,850.44
2018-05-31,849.77
2018-06-01,850.17
2018-06-02,850.51
2018-06-03,850.62
2018-06-04,850.01
2018-06-05,849.94
2018-06-06,850.15
2018-06-07,849.49
2018-06-08,849.98
2018-06-09,850.46
2018-06-10,850.42
2018-06-11,849.98
2018-06-12,850.25
2018-06-13,849.75
2018-06-14,850.53
2018-06-15,850.17
2018-06-16,850.1
2018-06-17,850.09
2018-06-18,850.28
2018-06-19,850.13
2018-06-20,850.73
2018-06-21,850.25
2018-06-22,851.3
2018-06-23,851.3
2018-06-24,850.19
