date,water_level
2016-07-19,55.51
2016-07-20,55.34
2016-07-21,54.81
2016-07-22,56.41
2016-07-23,55.71
2016-07-24,56.03
2016-07-25,57.63
2016-07-26,56.33
2016-07-27,57.25
2016-07-28,57.34
2016-07-29,57.42
2016-07-30,57.53
2016-07-31,57.71
2016-08-01,57.78
2016-08-02,57.73
2016-08-03,58.6
2016-08-04,57.25
2016-08-05,58.47
2016-08-06,58.4
2016-08-07,58.35
2016-08-08,58.55
2016-08-09,57.91
2016-08-10,56.98
2016-08-11,57.81
2016-08-12,57.26
2016-08-13,57.28
2016-08-14,56.9
2016-08-15,57.15
2016-08-16,56.93
2016-08-17,55.87
2016-08-18,57.23
2016-08-19,57.79
2016-08-20,56.78
2016-08-21,56.16
2016-08-22,56.01
2016-08-23,55.6
2016-08-24,55.62
2016-08-25,55.32
2016-08-26,54.67
2016-08-27,55.69
2016-08-28,53.87
2016-08-29,54.73
2016-08-30,54.08
2016-08-31,54.84
2016-09-01,53.83
2016-09-02,53.26
2016-09-03,53.09
2016-09-04,53.02
2016-09-05,52.22
2016-09-06,52.21
2016-09-07,51.51
2016-09-08,51.76
2016-09-09,52.1
2016-09-10,52.04
2016-09-11,50.74
2016-09-12,51.51
2016-09-13,51.73
2016-09-14,51.23
2016-09-15,50.88
2016-09-16,50.88
2016-09-17,50.71
2016-09-18,50.56
2016-09-19,50.88
2016-09-20,51.87
2016-09-21,50.26
2016-09-22,50.41
2016-09-23,50.48
2016-09-24,50.11
2016-09-25,50.95
2016-09-26,49.17
2016-09-27,50.04
2016-09-28,50.68
2016-09-29,50.09
2016-09-30,49.8
2016-10-01,50.4
2016-10-02,50.61
2016-10-03,50.24
2016-10-04,49.72
2016-10-05,50.33
2016-10-06,49.89
2016-10-07,50.45
2016-10-08,50.81
2016-10-09,48.75
2016-10-10,50.1
2016-10-11,49.17
2016-10-12,51.26
2016-10-13,49.8
2016-10-14,50.4
2016-10-15,50.0
2016-10-16,49.62
2016-10-17,49.55
2016-10-18,50.81
2016-10-19,50.49
2016-10-20,50.98
2016-10-21,50.03
2016-10-22,50.15
2016-10-23,49.87
2016-10-24,49.86
2016-10-25,49.48
2016-10-26,50.04
2016-10-27,49.61
2016-10-28,50.22
2016-10-29,50.09
2016-10-30,50.15
2016-10-31,50.84
2016-11-01,49.98
2016-11-02,50.38
2016-11-03,51.03
2016-11-04,50.65
2016-11-05,50.58
2016-11-06,49.85
2016-11-07,50.12
2016-11-08,49.34
2016-11-09,50.25
2016-11-10,50.14
2016-11-11,50.01
2016-11-12,50.51
2016-11-13,49.4
2016-11-14,50.82
2016-11-15,50.45
2016-11-16,49.96
2016-11-17,49.93
2016-11-18,50.24
2016-11-19,50.76
2016-11-20,50.05
2016-11-21,50.07
2016-11-22,50.01
2016-11-23,50.89
2016-11-24,49.82
2016-11-25,49.99
2016-11-26,50.73
2016-11-27,50.07
2016-11-28,50.57
2016-11-29,49.54
2016-11-30,49.9
2016-12-01,50.74
2016-12-02,49.66
2016-12-03,49.92
2016-12-04,50.13
2016-12-05,49.51
2016-12-06,49.79
2016-12-07,50.06
2016-12-08,50.02
2016-12-09,50.64
2016-12-10,50.77
2016-12-11,49.57
2016-12-12,50.06
2016-12-13,50.34
2016-12-14,50.76
2016-12-15,50.36
2016-12-16,50.15
2016-12-17,50.33
2016-12-18,50.34
2016-12-19,49.54
2016-12-20,50.1
2016-12-21,50.73
2016-12-22,49.9
2016-12-23,50.06
2016-12-24,49.88
2016-12-25,48.84
2016-12-26,50.01
2016-12-27,50.15
2016-12-28,49.74
2016-12-29,49.42
2016-12-30,49.56
2016-12-31,50.38
2017-01-01,50.99
2017-01-02,50.69
2017-01-03,49.33
2017-01-04,50.43
2017-01-05,49.67
2017-01-06,49.71
2017-01-07,49.77
2017-01-08,50.35
2017-01-09,50.48
2017-01-10,49.95
2017-01-11,49.96
2017-01-12,50.23
2017-01-13,50.28
2017-01-14,50.59
2017-01-15,49.36
2017-01-16,50.01
2017-01-17,49.47
2017-01-18,49.97
2017-01-19,49.89
2017-01-20,49.98
2017-01-21,49.6
2017-01-22,49.26
2017-01-23,48.95
2017-01-24,49.93
2017-01-25,49.78
2017-01-26,49.66
2017-01-27,50.66
2017-01-28,49.57
2017-01-29,50.71
2017-01-30,50.81
2017-01-31,49.02
2017-02-01,50.05
2017-02-02,49.8
2017-02-03,48.54
2017-02-04,49.28
2017-02-05,50.39
2017-02-06,51.01
2017-02-07,50.45
2017-02-08,50.16
2017-02-09,49.99
2017-02-10,50.84
2017-02-11,51.07
2017-02-12,49.71
2017-02-13,49.0
2017-02-14,48.95
2017-02-15,50.66
2017-02-16,49.98
2017-02-17,50.09
2017-02-18,49.1
2017-02-19,49.62
2017-02-20,49.85
2017-02-21,50.1
2017-02-22,49.8
2017-02-23,49.48
2017-02-24,49.61
2017-02-25,50.6
2017-02-26,50.12
2017-02-27,50.31
2017-02-28,49.55
2017-03-01,48.52
2017-03-02,49.74
2017-03-03,49.57
2017-03-04,50.17
2017-03-05,51.64
2017-03-06,50.35
2017-03-07,51.37
2017-03-08,50.28
2017-03-09,49.69
2017-03-10,50.17
2017-03-11,50.89
2017-03-12,50.91
2017-03-13,49.71
2017-03-14,50.13
2017-03-15,49.29
2017-03-16,50.41
2017-03-17,50.78
2017-03-18,50.02
2017-03-19,49.67
2017-03-20,50.18
2017-03-21,50.21
2017-03-22,50.04
2017-03-23,50.09
2017-03-24,49.91
2017-03-25,50.5
2017-03-26,50.37
2017-03-27,49.51
2017-03-28,49.49
2017-03-29,49.87
2017-03-30,50.37
2017-03-31,50.07
2017-04-01,49.68
2017-04-02,50.13
2017-04-03,49.83
2017-04-04,50.44
2017-04-05,50.17
2017-04-06,49.84
2017-04-07,50.12
2017-04-08,50.66
2017-04-09,49.72
2017-04-10,50.2
2017-04-11,49.96
2017-04-12,50.21
2017-04-13,49.67
2017-04-14,50.06
2017-04-15,50.55
2017-04-16,49.53
2017-04-17,49.34
2017-04-18,49.35
2017-04-19,49.41
2017-04-20,50.3
2017-04-21,49.3
2017-04-22,49.85
2017-04-23,50.31
2017-04-24,50.21
2017-04-25,49.81
2017-04-26,50.1
2017-04-27,50.05
2017-04-28,49.89
2017-04-29,49.89
2017-04-30,51.12
2017-05-01,50.4
2017-05-02,51.24
2017-05-03,49.75
2017-05-04,49.96
2017-05-05,49.33
2017-05-06,49.6
2017-05-07,50.95
2017-05-08,49.74
2017-05-09,50.96
2017-05-10,49.38
2017-05-11,49.47
2017-05-12,49.83
2017-05-13,49.97
2017-05-14,50.46
2017-05-15,50.23
2017-05-16,49.79
2017-05-17,49.93
2017-05-18,49.84
2017-05-19,49.54
2017-05-20,49.56
2017-05-21,50.52
2017-05-22,49.09
2017-05-23,50.81
2017-05-24,49.83
2017-05-25,49.62
2017-05-26,50.38
2017-05-27,50.75
2017-05-28,50.57
2017-05-29,50.27
2017-05-30,50.56
2017-05-31,49.16
2017-06-01,49.76
2017-06-02,49.57
2017-06-03,50.65
2017-06-04,49.85
2017-06-05,50.47
2017-06-06,50.32
2017-06-07,49.63
2017-06-08,49.78
2017-06-09,50.74
2017-06-10,49.72
2017-06-11,50.18
2017-06-12,49.75
2017-06-13,50.0
2017-06-14,50.16
2017-06-15,49.82
2017-06-16,49.76
2017-06-17,50.42
2017-06-18,49.89
2017-06-19,49.95
2017-06-20,49.93
2017-06-21,50.41
2017-06-22,50.98
2017-06-23,51.32
2017-06-24,50.27
2017-06-25,51.79
2017-06-26,50.29
2017-06-27,51.42
2017-06-28,50.62
2017-06-29,50.65
2017-06-30,50.82
2017-07-01,51.29
2017-07-02,51.74
2017-07-03,51.92
2017-07-04,51.26
2017-07-05,51.39
2017-07-06,51.59
2017-07-07,52.17
2017-07-08,52.3
2017-07-09,52.12
2017-07-10,52.93
2017-07-11,54.13
2017-07-12,52.96
2017-07-13,53.22
2017-07-14,53.94
2017-07-15,53.61
2017-07-16,54.46
2017-07-17,54.01
2017-07-18,55.53
2017-07-19,55.02
2017-07-20,54.78
2017-07-21,55.04
2017-07-22,55.32
2017-07-23,56.5
2017-07-24,55.4
2017-07-25,55.93
2017-07-26,56.2
2017-07-27,56.67
2017-07-28,56.74
2017-07-29,56.31
2017-07-30,57.03
2017-07-31,57.34
2017-08-01,57.21
2017-08-02,57.99
2017-08-03,58.21
2017-08-04,57.8
2017-08-05,58.03
2017-08-06,56.88
2017-08-07,57.78
2017-08-08,58.5
2017-08-09,57.78
2017-08-10,57.59
2017-08-11,59.05
2017-08-12,58.75
2017-08-13,57.99
2017-08-14,58.22
2017-08-15,56.41
2017-08-16,56.99
2017-08-17,56.99
2017-08-18,56.94
2017-08-19,56.63
2017-08-20,55.41
2017-08-21,56.67
2017-08-22,56.53
2017-08-23,56.84
2017-08-24,55.42
2017-08-25,55.14
2017-08-26,54.0
2017-08-27,54.95
2017-08-28,55.3
2017-08-29,54.3
2017-08-30,55.44
2017-08-31,54.0
2017-09-01,53.97
2017-09-02,52.98
2017-09-03,53.58
2017-09-04,52.23
2017-09-05,53.35
2017-09-06,53.16
2017-09-07,53.28
2017-09-08,51.9
2017-09-09,52.3
2017-09-10,52.33
2017-09-11,52.11
2017-09-12,51.3
2017-09-13,50.39
2017-09-14,51.62
2017-09-15,51.24
2017-09-16,50.91
2017-09-17,51.46
2017-09-18,50.96
2017-09-19,50.22
2017-09-20,49.83
2017-09-21,50.15
2017-09-22,51.83
2017-09-23,50.93
2017-09-24,50.6
2017-09-25,50.36
2017-09-26,50.27
2017-09-27,50.94
2017-09-28,50.06
2017-09-29,50.56
2017-09-30,50.06
2017-10-01,51.18
2017-10-02,50.55
2017-10-03,50.78
2017-10-04,49.85
2017-10-05,50.65
2017-10-06,49.95
2017-10-07,50.14
2017-10-08,50.89
2017-10-09,49.54
2017-10-10,50.16
2017-10-11,50.27
2017-10-12,50.3
2017-10-13,49.81
2017-10-14,51.07
2017-10-15,49.38
2017-10-16,50.75
2017-10-17,50.63
2017-10-18,50.97
2017-10-19,49.22
2017-10-20,49.58
2017-10-21,50.75
2017-10-22,49.07
2017-10-23,49.2
2017-10-24,49.76
2017-10-25,50.1
2017-10-26,50.8
2017-10-27,49.91
2017-10-28,49.7
2017-10-29,50.16
2017-10-30,50.24
2017-10-31,50.22
2017-11-01,49.91
2017-11-02,49.02
2017-11-03,49.54
2017-11-04,50.71
2017-11-05,50.09
2017-11-06,49.84
2017-11-07,50.56
2017-11-08,49.44
2017-11-09,49.89
2017-11-10,50.07
2017-11-11,49.78
2017-11-12,50.05
2017-11-13,49.91
2017-11-14,49.3
2017-11-15,50.09
2017-11-16,49.34
2017-11-17,50.08
2017-11-18,50.69
2017-11-19,49.86
2017-11-20,49.41
2017-11-21,49.94
2017-11-22,49.58
2017-11-23,50.3
2017-11-24,49.93
2017-11-25,50.85
2017-11-26,50.58
2017-11-27,49.92
2017-11-28,50.36
2017-11-29,49.8
2017-11-30,50.02
2017-12-01,49.82
2017-12-02,50.38
2017-12-03,50.72
2017-12-04,50.4
2017-12-05,50.46
2017-12-06,50.46
2017-12-07,50.28
2017-12-08,49.43
2017-12-09,50.85
2017-12-10,50.9
2017-12-11,49.88
2017-12-12,49.81
2017-12-13,50.31
2017-12-14,50.28
2017-12-15,49.9
2017-12-16,49.37
2017-12-17,50.15
2017-12-18,50.28
2017-12-19,50.36
2017-12-20,50.17
2017-12-21,49.86
2017-12-22,50.5
2017-12-23,50.03
2017-12-24,49.77
2017-12-25,49.91
2017-12-26,49.13
2017-12-27,49.91
2017-12-28,50.34
2017-12-29,50.17
2017-12-30,50.76
2017-12-31,49.87
2018-01-01,50.24
2018-01-02,50.4
2018-01-03,51.17
2018-01-04,50.07
2018-01-05,49.48
2018-01-06,50.42
2018-01-07,50.93
2018-01-08,49.84
2018-01-09,50.42
2018-01-10,50.61
2018-01-11,50.51
2018-01-12,50.06
2018-01-13,49.65
2018-01-14,49.96
2018-01-15,50.23
2018-01-16,50.45
2018-01-17,50.17
2018-01-18,49.81
2018-01-19,50.28
2018-01-20,50.43
2018-01-21,50.19
2018-01-22,49.58
2018-01-23,49.91
2018-01-24,50.47
2018-01-25,49.31
2018-01-26,48.95
2018-01-27,50.75
2018-01-28,50.26
2018-01-29,50.3
2018-01-30,49.46
2018-01-31,50.37
2018-02-01,50.14
2018-02-02,49.21
2018-02-03,50.71
2018-02-04,50.08
2018-02-05,49.8
2018-02-06,49.81
2018-02-07,48.99
2018-02-08,50.3
2018-02-09,50.13
2018-02-10,49.9
2018-02-11,50.64
2018-02-12,49.31
2018-02-13,49.7
2018-02-14,49.57
2018-02-15,49.86
2018-02-16,50.03
2018-02-17,50.22
2018-02-18,49.83
2018-02-19,49.56
2018-02-20,50.84
2018-02-21,51.21
2018-02-22,50.07
2018-02-23,49.62
2018-02-24,50.74
2018-02-25,49.28
2018-02-26,49.83
2018-02-27,49.65
2018-02-28,49.42
2018-03-01,49.86
2018-03-02,49.57
2018-03-03,50.01
2018-03-04,50.01
2018-03-05,49.69
2018-03-06,49.81
2018-03-07,49.88
2018-03-08,50.4
2018-03-09,49.93
2018-03-10,50.41
2018-03-11,50.29
2018-03-12,50.29
2018-03-13,50.69
2018-03-14,49.44
2018-03-15,49.76
2018-03-16,50.88
2018-03-17,49.87
2018-03-18,48.59
2018-03-19,49.9
2018-03-20,50.07
2018-03-21,48.69
2018-03-22,50.67
2018-03-23,49.64
2018-03-24,50.16
2018-03-25,49.89
2018-03-26,49.36
2018-03-27,49.46
2018-03-28,49.53
2018-03-29,50.54
2018-03-30,49.93
2018-03-31,49.74
2018-04-01,49.53
2018-04-02,50.6
2018-04-03,50.73
2018-04-04,50.59
2018-04-05,50.25
2018-04-06,50.14
2018-04-07,49.39
2018-04-08,49.88
2018-04-09,49.66
2018-04-10,49.09
2018-04-11,50.53
2018-04-12,49.65
2018-04-13,50.6
2018-04-14,50.44
2018-04-15,50.28
2018-04-16,50.31
2018-04-17,49.69
2018-04-18,50.93
2018-04-19,50.02
2018-04-20,50.15
2018-04-21,49.68
2018-04-22,49.53
2018-04-23,50.24
2018-04-24,50.11
2018-04-25,49.61
2018-04-26,49.28
2018-04-27,49.37
2018-04-28,50.6
2018-04-29,49.69
2018-04-30,49.83
2018-05-01,50.73
2018-05-02,49.44
2018-05-03,49.64
2018-05-04,49.62
2018-05-05,50.81
2018-05-06,51.0
2018-05-07,50.38
2018-05-08,50.39
2018-05-09,49.71
2018-05-10,50.97
2018-05-11,50.13
2018-05-12,50.43
2018-05-13,49.95
2018-05-14,49.87
2018-05-15,50.83
2018-05-16,50.27
2018-05-17,50.73
2018-05-18,50.13
2018-05-19,49.58
2018-05-20,49.71
2018-05-21,50.05
2018-05-22,49.69
2018-05-23,49.45
2018-05-24,50.61
2018-05-25,49.73
2018-05-26,50.08
2018-05-27,50.16
2018-05-28,49.72
2018-05-29,50.74
2018-05-30,49.46
2018-05-31,50.15
2018-06-01,50.15
2018-06-02,50.0
2018-06-03,49.39
2018-06-04,50.48
2018-06-05,50.42
2018-06-06,49.72
2018-06-07,50.42
2018-06-08,50.26
2018-06-09,49.45
2018-06-10,49.68
2018-06-11,50.69
2018-06-12,50.29
2018-06-13,49.88
2018-06-14,49.75
2018-06-15,49.95
2018-06-16,50.02
2018-06-17,49.85
2018-06-18,49.44
2018-06-19,50.92
2018-06-20,50.88
2018-06-21,49.81
2018-06-22,50.57
2018-06-23,50.12
2018-06-24,50.51
