date,water_level
2016-09-16,6.72
2016-09-17,6.91
2016-09-18,7.68
2016-09-19,7.16
2016-09-20,6.72
2016-09-21,6.52
2016-09-22,6.61
2016-09-23,6.25
2016-09-24,5.4
2016-09-25,7.42
2016-09-26,6.43
2016-09-27,6.51
2016-09-28,6.24
2016-09-29,5.87
2016-09-30,6.12
2016-10-01,5.38
2016-10-02,7.3
2016-10-03,5.52
2016-10-04,5.6
2016-10-05,5.88
2016-10-06,6.73
2016-10-07,6.08
2016-10-08,5.45
2016-10-09,6.68
2016-10-10,6.41
2016-10-11,6.31
2016-10-12,6.39
2016-10-13,7.23
2016-10-14,7.12
2016-10-15,5.68
2016-10-16,6.83
2016-10-17,6.21
2016-10-18,6.26
2016-10-19,5.16
2016-10-20,5.92
2016-10-21,5.6
2016-10-22,6.42
2016-10-23,6.54
2016-10-24,4.97
2016-10-25,5.99
2016-10-26,6.56
2016-10-27,5.91
2016-10-28,6.37
2016-10-29,6.18
2016-10-30,6.17
2016-10-31,5.87
2016-11-01,5.39
2016-11-02,5.44
2016-11-03,6.36
2016-11-04,6.01
2016-11-05,5.93
2016-11-06,5.79
2016-11-07,5.85
2016-11-08,6.52
2016-11-09,5.83
2016-11-10,5.33
2016-11-11,6.37
2016-11-12,5.9
2016-11-13,6.02
2016-11-14,6.8
2016-11-15,5.99
2016-11-16,6.14
2016-11-17,5.41
2016-11-18,5.89
2016-11-19,6.3
2016-11-20,5.22
2016-11-21,6.1
2016-11-22,6.05
2016-11-23,6.02
2016-11-24,6.52
2016-11-25,6.17
2016-11-26,6.74
2016-11-27,5.5
2016-11-28,6.07
2016-11-29,6.04
2016-11-30,5.47
2016-12-01,6.48
2016-12-02,7.16
2016-12-03,5.99
2016-12-04,6.25
2016-12-05,6.04
2016-12-06,5.64
2016-12-07,5.09
2016-12-08,5.65
2016-12-09,5.3
2016-12-10,6.85
2016-12-11,5.94
2016-12-12,5.83
2016-12-13,6.44
2016-12-14,5.44
2016-12-15,5.62
2016-12-16,6.03
2016-12-17,6.51
2016-12-18,6.25
2016-12-19,6.12
2016-12-20,6.04
2016-12-21,6.2
2016-12-22,6.1
2016-12-23,5.49
2016-12-24,6.02
2016-12-25,5.46
2016-12-26,6.04
2016-12-27,5.76
2016-12-28,7.27
2016-12-29,5.98
2016-12-30,5.3
2016-12-31,5.93
2017-01-01,6.26
2017-01-02,6.84
2017-01-03,5.71
2017-01-04,5.21
2017-01-05,6.41
2017-01-06,5.31
2017-01-07,5.78
2017-01-08,5.87
2017-01-09,5.97
2017-01-10,6.34
2017-01-11,5.66
2017-01-12,5.86
2017-01-13,5.99
2017-01-14,6.07
2017-01-15,6.05
2017-01-16,6.22
2017-01-17,6.42
2017-01-18,6.2
2017-01-19,6.23
2017-01-20,5.21
2017-01-21,6.03
2017-01-22,6.24
2017-01-23,6.36
2017-01-24,5.65
2017-01-25,5.67
2017-01-26,5.71
2017-01-27,6.27
2017-01-28,6.52
2017-01-29,5.8
2017-01-30,6.45
2017-01-31,6.06
2017-02-01,5.94
2017-02-02,5.89
2017-02-03,6.37
2017-02-04,6.16
2017-02-05,7.14
2017-02-06,5.57
2017-02-07,6.26
2017-02-08,5.74
2017-02-09,5.57
2017-02-10,5.99
2017-02-11,6.07
2017-02-12,7.46
2017-02-13,5.91
2017-02-14,5.43
2017-02-15,6.14
2017-02-16,4.96
2017-02-17,5.95
2017-02-18,6.01
2017-02-19,6.4
2017-02-20,6.49
2017-02-21,5.75
2017-02-22,5.92
2017-02-23,5.62
2017-02-24,5.44
2017-02-25,6.15
2017-02-26,5.36
2017-02-27,5.79
2017-02-28,5.5
2017-03-01,6.27
2017-03-02,6.9
2017-03-03,5.35
2017-03-04,5.07
2017-03-05,5.94
2017-03-06,6.01
2017-03-07,6.11
2017-03-08,5.78
2017-03-09,5.9
2017-03-10,6.18
2017-03-11,6.52
2017-03-12,5.02
2017-03-13,5.82
2017-03-14,6.11
2017-03-15,5.54
2017-03-16,6.87
2017-03-17,5.68
2017-03-18,5.98
2017-03-19,6.28
2017-03-20,5.7
2017-03-21,5.08
2017-03-22,5.79
2017-03-23,6.51
2017-03-24,5.83
2017-03-25,5.58
2017-03-26,6.46
2017-03-27,5.83
2017-03-28,5.74
2017-03-29,6.07
2017-03-30,6.39
2017-03-31,7.19
2017-04-01,6.41
2017-04-02,6.58
2017-04-03,5.75
2017-04-04,5.49
2017-04-05,6.03
2017-04-06,6.05
2017-04-07,5.46
2017-04-08,5.91
2017-04-09,6.2
2017-04-10,6.18
2017-04-11,6.25
2017-04-12,6.15
2017-04-13,5.75
2017-04-14,5.74
2017-04-15,5.4
2017-04-16,6.89
2017-04-17,6.01
2017-04-18,5.89
2017-04-19,5.54
2017-04-20,7.47
2017-04-21,5.46
2017-04-22,5.79
2017-04-23,6.21
2017-04-24,6.3
2017-04-25,6.48
2017-04-26,6.9
2017-04-27,6.25
2017-04-28,5.47
2017-04-29,5.87
2017-04-30,6.15
2017-05-01,7.03
2017-05-02,5.3
2017-05-03,6.6
2017-05-04,6.09
2017-05-05,6.42
2017-05-06,5.95
2017-05-07,5.58
2017-05-08,6.38
2017-05-09,6.33
2017-05-10,6.49
2017-05-11,5.99
2017-05-12,5.7
2017-05-13,5.22
2017-05-14,6.41
2017-05-15,6.21
2017-05-16,5.52
2017-05-17,5.73
2017-05-18,5.77
2017-05-19,5.26
2017-05-20,5.59
2017-05-21,5.44
2017-05-22,5.8
2017-05-23,5.64
2017-05-24,5.19
2017-05-25,7.02
2017-05-26,6.63
2017-05-27,5.62
2017-05-28,6.15
2017-05-29,6.22
2017-05-30,6.61
2017-05-31,5.61
2017-06-01,6.57
2017-06-02,5.76
2017-06-03,5.37
2017-06-04,6.4
2017-06-05,6.69
2017-06-06,7.35
2017-06-07,5.47
2017-06-08,6.43
2017-06-09,5.88
2017-06-10,6.49
2017-06-11,5.38
2017-06-12,5.51
2017-06-13,5.77
2017-06-14,6.22
2017-06-15,5.89
2017-06-16,6.57
2017-06-17,6.79
2017-06-18,6.61
2017-06-19,7.16
2017-06-20,6.61
2017-06-21,5.84
2017-06-22,7.19
2017-06-23,6.27
2017-06-24,7.09
2017-06-25,7.5
2017-06-26,7.02
2017-06-27,6.13
2017-06-28,6.52
2017-06-29,7.74
2017-06-30,7.11
2017-07-01,7.36
2017-07-02,7.82
2017-07-03,7.93
2017-07-04,7.87
2017-07-05,7.78
2017-07-06,7.89
2017-07-07,8.65
2017-07-08,8.68
2017-07-09,8.47
2017-07-10,9.34
2017-07-11,8.94
2017-07-12,8.79
2017-07-13,9.06
2017-07-14,9.17
2017-07-15,9.76
2017-07-16,10.75
2017-07-17,9.97
2017-07-18,10.7
2017-07-19,10.52
2017-07-20,10.96
2017-07-21,10.58
2017-07-22,11.46
2017-07-23,11.71
2017-07-24,12.31
2017-07-25,12.37
2017-07-26,11.88
2017-07-27,13.22
2017-07-28,12.98
2017-07-29,13.16
2017-07-30,13.23
2017-07-31,13.13
2017-08-01,13.63
2017-08-02,13.89
2017-08-03,12.88
2017-08-04,13.57
2017-08-05,13.78
2017-08-06,14.09
2017-08-07,14.59
2017-08-08,13.61
2017-08-09,13.74
2017-08-10,13.7
2017-08-11,13.51
2017-08-12,13.67
2017-08-13,14.14
2017-08-14,13.12
2017-08-15,13.74
2017-08-16,12.53
2017-08-17,12.95
2017-08-18,12.9
2017-08-19,13.71
2017-08-20,12.54
2017-08-21,11.38
2017-08-22,11.26
2017-08-23,12.06
2017-08-24,12.12
2017-08-25,11.76
2017-08-26,11.42
2017-08-27,11.68
2017-08-28,10.58
2017-08-29,11.06
2017-08-30,9.55
2017-08-31,9.68
2017-09-01,8.99
2017-09-02,9.53
2017-09-03,9.41
2017-09-04,9.27
2017-09-05,9.03
2017-09-06,8.33
2017-09-07,8.5
2017-09-08,7.66
2017-09-09,8.91
2017-09-10,7.9
2017-09-11,7.64
2017-09-12,8.52
2017-09-13,6.96
2017-09-14,6.88
2017-09-15,6.77
2017-09-16,7.16
2017-09-17,7.3
2017-09-18,7.35
2017-09-19,8.17
2017-09-20,5.67
2017-09-21,7.02
2017-09-22,6.36
2017-09-23,6.27
2017-09-24,6.2
2017-09-25,5.99
2017-09-26,7.24
2017-09-27,6.77
2017-09-28,6.32
2017-09-29,6.95
2017-09-30,5.48
2017-10-01,5.54
2017-10-02,5.09
2017-10-03,5.81
2017-10-04,6.22
2017-10-05,6.17
2017-10-06,6.18
2017-10-07,5.38
2017-10-08,6.48
2017-10-09,6.19
2017-10-10,6.42
2017-10-11,5.1
2017-10-12,6.2
2017-10-13,5.44
2017-10-14,5.83
2017-10-15,6.29
2017-10-16,6.07
2017-10-17,5.59
2017-10-18,6.02
2017-10-19,5.25
2017-10-20,6.59
2017-10-21,5.91
2017-10-22,6.57
2017-10-23,5.74
2017-10-24,5.74
2017-10-25,5.62
2017-10-26,6.44
2017-10-27,5.65
2017-10-28,6.32
2017-10-29,5.81
2017-10-30,5.01
2017-10-31,5.72
2017-11-01,5.41
2017-11-02,6.02
2017-11-03,5.41
2017-11-04,6.46
2017-11-05,5.95
2017-11-06,5.91
2017-11-07,6.33
2017-11-08,6.48
2017-11-09,5.99
2017-11-10,5.61
2017-11-11,5.11
2017-11-12,5.66
2017-11-13,5.69
2017-11-14,6.05
2017-11-15,5.83
2017-11-16,6.34
2017-11-17,5.69
2017-11-18,5.97
2017-11-19,6.59
2017-11-20,6.17
2017-11-21,5.97
2017-11-22,5.7
2017-11-23,5.68
2017-11-24,5.57
2017-11-25,5.73
2017-11-26,6.38
2017-11-27,5.89
2017-11-28,5.33
2017-11-29,6.88
2017-11-30,6.16
2017-12-01,5.3
2017-12-02,5.78
2017-12-03,6.06
2017-12-04,6.85
2017-12-05,5.45
2017-12-06,6.49
2017-12-07,6.7
2017-12-08,5.69
2017-12-09,5.86
2017-12-10,5.48
2017-12-11,5.9
2017-12-12,5.98
2017-12-13,6.33
2017-12-14,6.55
2017-12-15,5.63
2017-12-16,5.02
2017-12-17,5.99
2017-12-18,6.15
2017-12-19,6.12
2017-12-20,5.84
2017-12-21,6.06
2017-12-22,6.76
2017-12-23,6.19
2017-12-24,5.81
2017-12-25,5.75
2017-12-26,5.92
2017-12-27,6.82
2017-12-28,5.91
2017-12-29,5.99
2017-12-30,5.76
2017-12-31,6.55
2018-01-01,6.98
2018-01-02,6.23
2018-01-03,6.04
2018-01-04,6.02
2018-01-05,4.81
2018-01-06,6.37
2018-01-07,6.07
2018-01-08,6.21
2018-01-09,5.64
2018-01-10,5.81
2018-01-11,5.79
2018-01-12,6.51
2018-01-13,5.81
2018-01-14,7.04
2018-01-15,6.22
2018-01-16,5.36
2018-01-17,5.94
2018-01-18,5.67
2018-01-19,4.9
2018-01-20,6.8
2018-01-21,6.35
2018-01-22,6.27
2018-01-23,6.08
2018-01-24,5.31
2018-01-25,5.76
2018-01-26,6.42
2018-01-27,5.47
2018-01-28,4.73
2018-01-29,5.89
2018-01-30,5.93
2018-01-31,6.07
2018-02-01,6.36
2018-02-02,6.32
2018-02-03,6.13
2018-02-04,6.6
2018-02-05,5.24
2018-02-06,6.25
2018-02-07,6.31
2018-02-08,5.38
2018-02-09,5.25
2018-02-10,5.63
2018-02-11,5.67
2018-02-12,6.38
2018-02-13,5.69
2018-02-14,5.57
2018-02-15,5.69
2018-02-16,6.56
2018-02-17,6.01
2018-02-18,5.91
2018-02-19,5.94
2018-02-20,6.65
2018-02-21,5.63
2018-02-22,6.66
2018-02-23,6.11
2018-02-24,5.92
2018-02-25,7.25
2018-02-26,5.47
2018-02-27,5.82
2018-02-28,5.38
2018-03-01,6.48
2018-03-02,6.84
2018-03-03,6.83
2018-03-04,6.61
2018-03-05,5.9
2018-03-06,5.82
2018-03-07,5.16
2018-03-08,7.02
2018-03-09,6.23
2018-03-10,5.75
2018-03-11,6.66
2018-03-12,5.51
2018-03-13,6.2
2018-03-14,5.91
2018-03-15,6.32
2018-03-16,5.97
2018-03-17,5.27
2018-03-18,6.04
2018-03-19,6.52
2018-03-20,5.99
2018-03-21,6.39
2018-03-22,5.48
2018-03-23,5.99
2018-03-24,5.69
2018-03-25,6.37
2018-03-26,6.02
2018-03-27,6.35
2018-03-28,6.54
2018-03-29,6.35
2018-03-30,6.14
2018-03-31,5.5
2018-04-01,6.0
2018-04-02,5.73
2018-04-03,5.83
2018-04-04,5.81
2018-04-05,5.51
2018-04-06,5.02
2018-04-07,5.67
2018-04-08,6.1
2018-04-09,5.33
2018-04-10,6.01
2018-04-11,6.95
2018-04-12,6.51
2018-04-13,6.82
2018-04-14,6.2
2018-04-15,6.58
2018-04-16,5.64
2018-04-17,5.68
2018-04-18,4.63
2018-04-19,6.59
2018-04-20,6.77
2018-04-21,5.72
2018-04-22,5.87
2018-04-23,5.62
2018-04-24,6.19
2018-04-25,6.56
2018-04-26,5.13
2018-04-27,6.2
2018-04-28,5.86
2018-04-29,6.06
2018-04-30,6.23
2018-05-01,5.91
2018-05-02,5.95
2018-05-03,5.89
2018-05-04,6.49
2018-05-05,6.21
2018-05-06,6.11
2018-05-07,5.36
2018-05-08,5.81
2018-05-09,6.45
2018-05-10,6.02
2018-05-11,6.33
2018-05-12,6.88
2018-05-13,6.52
2018-05-14,6.05
2018-05-15,5.75
2018-05-16,4.72
2018-05-17,5.92
2018-05-18,5.84
2018-05-19,6.2
2018-05-20,5.93
2018-05-21,5.84
2018-05-22,5.11
2018-05-23,5.53
2018-05-24,6.24
2018-05-25,6.87
2018-05-26,5.96
2018-05-27,6.17
2018-05-28,6.49
2018-05-29,5.61
2018-05-30,6.2
2018-05-31,5.65
2018-06-01,6.46
2018-06-02,6.1
2018-06-03,6.18
2018-06-04,5.65
2018-06-05,6.4
2018-06-06,7.1
2018-06-07,5.56
2018-06-08,5.91
2018-06-09,6.2
2018-06-10,6.5
2018-06-11,5.84
2018-06-12,4.72
2018-06-13,6.84
2018-06-14,6.56
2018-06-15,5.34
2018-06-16,5.94
2018-06-17,7.06
2018-06-18,7.03
2018-06-19,6.82
2018-06-20,6.31
2018-06-21,6.49
2018-06-22,6.44
2018-06-23,7.13
2018-06-24,6.2
