date,water_level
2015-11-25,549.55
2015-11-26,549.03
2015-11-27,549.63
2015-11-28,549.73
2015-11-29,549.82
2015-11-30,549.52
2015-12-01,549.63
2015-12-02,549.99
2015-12-03,549.61
2015-12-04,550.27
2015-12-05,550.34
2015-12-06,551.19
2015-12-07,550.56
2015-12-08,550.12
2015-12-09,549.69
2015-12-10,550.15
2015-12-11,550.16
2015-12-12,549.74
2015-12-13,550.39
2015-12-14,549.3
2015-12-15,549.88
2015-12-16,550.28
2015-12-17,549.86
2015-12-18,549.9
2015-12-19,549.93
2015-12-20,549.58
2015-12-21,550.59
2015-12-22,549.49
2015-12-23,550.16
2015-12-24,550.21
2015-12-25,549.53
2015-12-26,550.04
2015-12-27,549.55
2015-12-28,550.7
2015-12-29,549.43
2015-12-30,549.67
2015-12-31,549.39
2016-01-01,549.32
2016-01-02,550.8
2016-01-03,550.27
2016-01-04,550.07
2016-01-05,549.67
2016-01-06,550.45
2016-01-07,549.59
2016-01-08,550.4
2016-01-09,549.56
2016-01-10,549.68
2016-01-11,550.38
2016-01-12,550.43
2016-01-13,550.3
2016-01-14,549.48
2016-01-15,549.78
2016-01-16,550.08
2016-01-17,549.58
2016-01-18,550.69
2016-01-19,548.8
2016-01-20,549.61
2016-01-21,549.75
2016-01-22,548.58
2016-01-23,549.3
2016-01-24,550.31
2016-01-25,550.02
2016-01-26,550.79
2016-01-27,550.77
2016-01-28,550.22
2016-01-29,550.16
2016-01-30,550.03
2016-01-31,548.67
2016-02-01,549.3
2016-02-02,550.05
2016-02-03,550.31
2016-02-04,550.14
2016-02-05,549.55
2016-02-06,550.47
2016-02-07,550.74
2016-02-08,550.47
2016-02-09,550.49
2016-02-10,549.72
2016-02-11,550.54
2016-02-12,550.07
2016-02-13,550.26
2016-02-14,550.18
2016-02-15,549.94
2016-02-16,549.57
2016-02-17,549.96
2016-02-18,550.49
2016-02-19,549.78
2016-02-20,550.45
2016-02-21,550.37
2016-02-22,549.85
2016-02-23,550.69
2016-02-24,549.82
2016-02-25,550.75
2016-02-26,550.22
2016-02-27,549.99
2016-02-28,549.56
2016-02-29,549.96
2016-03-01,549.9
2016-03-02,549.37
2016-03-03,549.89
2016-03-04,549.6
2016-03-05,550.29
2016-03-06,550.65
2016-03-07,549.39
2016-03-08,550.86
2016-03-09,549.94
2016-03-10,549.51
2016-03-11,550.38
2016-03-12,549.78
2016-03-13,549.96
2016-03-14,549.8
2016-03-15,549.59
2016-03-16,550.36
2016-03-17,549.86
2016-03-18,549.28
2016-03-19,550.28
2016-03-20,549.4
2016-03-21,549.42
2016-03-22,550.6
2016-03-23,549.4
2016-03-24,548.84
2016-03-25,550.31
2016-03-26,549.85
2016-03-27,549.89
2016-03-28,549.84
2016-03-29,550.12
2016-03-30,549.62
2016-03-31,550.74
2016-04-01,549.26
2016-04-02,550.22
2016-04-03,550.32
2016-04-04,549.62
2016-04-05,549.49
2016-04-06,550.51
2016-04-07,549.5
2016-04-08,549.7
2016-04-09,550.44
2016-04-10,550.02
2016-04-11,549.1
2016-04-12,550.87
2016-04-13,549.73
2016-04-14,549.8
2016-04-15,550.13
2016-04-16,550.31
2016-04-17,550.98
2016-04-18,549.17
2016-04-19,550.41
2016-04-20,550.37
2016-04-21,549.93
2016-04-22,550.39
2016-04-23,550.47
2016-04-24,549.31
2016-04-25,550.87
2016-04-26,549.22
2016-04-27,549.43
2016-04-28,549.87
2016-04-29,550.96
2016-04-30,549.85
2016-05-01,549.98
2016-05-02,550.72
2016-05-03,549.85
2016-05-04,549.41
2016-05-05,549.79
2016-05-06,550.69
2016-05-07,550.04
2016-05-08,550.97
2016-05-09,550.37
2016-05-10,549.68
2016-05-11,550.03
2016-05-12,549.57
2016-05-13,549.67
2016-05-14,552.24
2016-05-15,550.51
2016-05-16,550.43
2016-05-17,549.69
2016-05-18,550.79
2016-05-19,550.55
2016-05-20,550.94
2016-05-21,550.92
2016-05-22,549.27
2016-05-23,549.45
2016-05-24,549.51
2016-05-25,549.54
2016-05-26,550.17
2016-05-27,549.73
2016-05-28,551.05
2016-05-29,550.97
2016-05-30,550.02
2016-05-31,551.0
2016-06-01,550.77
2016-06-02,549.81
2016-06-03,549.04
2016-06-04,549.94
2016-06-05,549.73
2016-06-06,550.17
2016-06-07,550.12
2016-06-08,550.12
2016-06-09,550.36
2016-06-10,549.51
2016-06-11,550.34
2016-06-12,549.94
2016-06-13,550.28
2016-06-14,550.69
2016-06-15,549.63
2016-06-16,550.13
2016-06-17,550.25
2016-06-18,550.09
2016-06-19,550.85
2016-06-20,550.09
2016-06-21,550.23
2016-06-22,550.21
2016-06-23,551.18
2016-06-24,550.47
2016-06-25,551.02
2016-06-26,551.87
2016-06-27,550.94
2016-06-28,551.64
2016-06-29,552.03
2016-06-30,551.83
2016-07-01,551.44
2016-07-02,551.9
2016-07-03,551.09
2016-07-04,551.5
2016-07-05,551.75
2016-07-06,553.34
2016-07-07,552.0
2016-07-08,552.18
2016-07-09,552.27
2016-07-10,553.28
2016-07-11,553.29
2016-07-12,553.98
2016-07-13,554.0
2016-07-14,553.2
2016-07-15,553.73
2016-07-16,555.05
2016-07-17,554.51
2016-07-18,555.45
2016-07-19,555.02
2016-07-20,554.85
2016-07-21,555.42
2016-07-22,555.33
2016-07-23,555.76
2016-07-24,556.36
2016-07-25,556.73
2016-07-26,555.89
2016-07-27,556.87
2016-07-28,556.77
2016-07-29,556.91
2016-07-30,557.45
2016-07-31,557.25
2016-08-01,558.34
2016-08-02,558.35
2016-08-03,558.43
2016-08-04,557.66
2016-08-05,557.48
2016-08-06,558.03
2016-08-07,557.92
2016-08-08,557.69
2016-08-09,557.37
2016-08-10,557.89
2016-08-11,557.64
2016-08-12,558.1
2016-08-13,557.98
2016-08-14,558.08
2016-08-15,556.76
2016-08-16,557.43
2016-08-17,556.7
2016-08-18,556.27
2016-08-19,556.47
2016-08-20,557.01
2016-08-21,556.08
2016-08-22,556.82
2016-08-23,556.08
2016-08-24,555.38
2016-08-25,555.92
2016-08-26,555.32
2016-08-27,554.39
2016-08-28,555.54
2016-08-29,554.5
2016-08-30,554.14
2016-08-31,553.47
2016-09-01,554.25
2016-09-02,553.7
2016-09-03,553.53
2016-09-04,552.75
2016-09-05,553.21
2016-09-06,553.05
2016-09-07,552.07
2016-09-08,551.52
2016-09-09,552.34
2016-09-10,551.1
2016-09-11,551.81
2016-09-12,551.36
2016-09-13,552.05
2016-09-14,551.12
2016-09-15,551.75
2016-09-16,550.83
2016-09-17,551.48
2016-09-18,551.91
2016-09-19,550.26
2016-09-20,550.86
2016-09-21,552.01
2016-09-22,550.6
2016-09-23,550.54
2016-09-24,550.84
2016-09-25,550.42
2016-09-26,549.5
2016-09-27,550.88
2016-09-28,549.27
2016-09-29,550.03
2016-09-30,550.81
2016-10-01,550.0
2016-10-02,549.81
2016-10-03,550.58
2016-10-04,549.69
2016-10-05,549.49
2016-10-06,550.23
2016-10-07,549.98
2016-10-08,549.44
2016-10-09,550.37
2016-10-10,550.28
2016-10-11,549.86
2016-10-12,549.89
2016-10-13,550.26
2016-10-14,550.62
2016-10-15,549.88
2016-10-16,550.34
2016-10-17,550.3
2016-10-18,550.45
2016-10-19,550.03
2016-10-20,549.55
2016-10-21,549.78
2016-10-22,550.18
2016-10-23,550.91
2016-10-24,549.76
2016-10-25,550.41
2016-10-26,549.84
2016-10-27,550.06
2016-10-28,550.76
2016-10-29,550.38
2016-10-30,549.38
2016-10-31,549.71
2016-11-01,550.63
2016-11-02,550.07
2016-11-03,549.43
2016-11-04,549.59
2016-11-05,550.35
2016-11-06,550.5
2016-11-07,550.01
2016-11-08,551.24
2016-11-09,550.41
2016-11-10,549.88
2016-11-11,549.59
2016-11-12,549.51
2016-11-13,550.17
2016-11-14,549.76
2016-11-15,550.84
2016-11-16,550.73
2016-11-17,550.32
2016-11-18,549.41
2016-11-19,549.66
2016-11-20,550.63
2016-11-21,549.72
2016-11-22,550.56
2016-11-23,550.24
2016-11-24,550.03
2016-11-25,549.65
2016-11-26,549.95
2016-11-27,550.09
2016-11-28,550.52
2016-11-29,549.56
2016-11-30,549.87
2016-12-01,550.02
2016-12-02,550.33
2016-12-03,549.55
2016-12-04,549.34
2016-12-05,550.34
2016-12-06,549.24
2016-12-07,550.64
2016-12-08,549.92
2016-12-09,549.23
2016-12-10,549.76
2016-12-11,550.19
2016-12-12,549.73
2016-12-13,550.01
2016-12-14,550.37
2016-12-15,549.9
2016-12-16,549.53
2016-12-17,549.85
2016-12-18,550.71
2016-12-19,550.84
2016-12-20,548.99
2016-12-21,550.55
2016-12-22,550.13
2016-12-23,550.46
2016-12-24,549.72
2016-12-25,549.12
2016-12-26,550.29
2016-12-27,549.53
2016-12-28,549.31
2016-12-29,549.34
2016-12-30,550.3
2016-12-31,550.07
2017-01-01,550.39
2017-01-02,550.33
2017-01-03,549.79
2017-01-04,549.96
2017-01-05,549.74
2017-01-06,549.89
2017-01-07,549.52
2017-01-08,550.2
2017-01-09,550.54
2017-01-10,549.59
2017-01-11,550.64
2017-01-12,550.06
2017-01-13,550.12
2017-01-14,549.15
2017-01-15,549.1
2017-01-16,550.07
2017-01-17,550.39
2017-01-18,549.66
2017-01-19,550.84
2017-01-20,550.37
2017-01-21,549.55
2017-01-22,550.02
2017-01-23,551.24
2017-01-24,549.38
2017-01-25,550.26
2017-01-26,549.84
2017-01-27,550.35
2017-01-28,550.63
2017-01-29,549.81
2017-01-30,550.56
2017-01-31,551.11
2017-02-01,550.03
2017-02-02,550.39
2017-02-03,549.7
2017-02-04,550.01
2017-02-05,549.91
2017-02-06,550.4
2017-02-07,550.6
2017-02-08,549.95
2017-02-09,550.77
2017-02-10,550.77
2017-02-11,550.42
2017-02-12,549.74
2017-02-13,549.69
2017-02-14,549.59
2017-02-15,550.47
2017-02-16,549.39
2017-02-17,550.34
2017-02-18,549.46
2017-02-19,550.41
2017-02-20,550.01
2017-02-21,550.67
2017-02-22,550.57
2017-02-23,550.72
2017-02-24,550.73
2017-02-25,550.07
2017-02-26,549.42
2017-02-27,549.47
2017-02-28,548.96
2017-03-01,549.46
2017-03-02,550.03
2017-03-03,549.72
2017-03-04,549.91
2017-03-05,550.25
2017-03-06,549.85
2017-03-07,549.44
2017-03-08,549.97
2017-03-09,549.55
2017-03-10,549.86
2017-03-11,550.67
2017-03-12,549.86
2017-03-13,550.89
2017-03-14,550.72
2017-03-15,549.71
2017-03-16,549.44
2017-03-17,549.97
2017-03-18,550.58
2017-03-19,549.75
2017-03-20,550.45
2017-03-21,550.6
2017-03-22,549.61
2017-03-23,549.66
2017-03-24,550.36
2017-03-25,550.08
2017-03-26,549.66
2017-03-27,549.82
2017-03-28,549.96
2017-03-29,549.22
2017-03-30,550.38
2017-03-31,549.76
2017-04-01,548.61
2017-04-02,549.99
2017-04-03,549.63
2017-04-04,550.84
2017-04-05,549.71
2017-04-06,549.45
2017-04-07,550.25
2017-04-08,549.67
2017-04-09,549.61
2017-04-10,550.25
2017-04-11,549.48
2017-04-12,549.27
2017-04-13,550.86
2017-04-14,550.29
2017-04-15,549.87
2017-04-16,550.0
2017-04-17,550.25
2017-04-18,550.49
2017-04-19,549.62
2017-04-20,550.18
2017-04-21,549.75
2017-04-22,549.91
2017-04-23,550.08
2017-04-24,550.0
2017-04-25,550.37
2017-04-26,550.24
2017-04-27,549.25
2017-04-28,549.32
2017-04-29,549.82
2017-04-30,550.91
2017-05-01,549.57
2017-05-02,549.9
2017-05-03,549.73
2017-05-04,549.72
2017-05-05,550.09
2017-05-06,550.7
2017-05-07,550.23
2017-05-08,549.6
2017-05-09,551.38
2017-05-10,550.04
2017-05-11,549.71
2017-05-12,550.71
2017-05-13,549.77
2017-05-14,550.83
2017-05-15,549.57
2017-05-16,550.72
2017-05-17,550.1
2017-05-18,550.65
2017-05-19,550.95
2017-05-20,549.44
2017-05-21,550.64
2017-05-22,549.3
2017-05-23,549.48
2017-05-24,549.6
2017-05-25,550.26
2017-05-26,550.03
2017-05-27,549.93
2017-05-28,550.09
2017-05-29,550.31
2017-05-30,550.35
2017-05-31,550.57
2017-06-01,550.93
2017-06-02,550.02
2017-06-03,549.77
2017-06-04,550.35
2017-06-05,549.48
2017-06-06,549.72
2017-06-07,550.57
2017-06-08,550.01
2017-06-09,549.48
2017-06-10,549.36
2017-06-11,550.14
2017-06-12,550.71
2017-06-13,550.72
2017-06-14,550.24
2017-06-15,551.21
2017-06-16,550.19
2017-06-17,550.2
2017-06-18,549.03
2017-06-19,550.13
2017-06-20,550.82
2017-06-21,551.23
2017-06-22,550.09
2017-06-23,550.8
2017-06-24,551.16
2017-06-25,550.72
2017-06-26,549.65
2017-06-27,551.01
2017-06-28,551.36
2017-06-29,550.61
2017-06-30,551.07
2017-07-01,550.74
2017-07-02,550.16
2017-07-03,552.1
2017-07-04,551.73
2017-07-05,552.68
2017-07-06,552.48
2017-07-07,552.05
2017-07-08,552.36
2017-07-09,552.88
2017-07-10,553.28
2017-07-11,553.16
2017-07-12,553.77
2017-07-13,553.29
2017-07-14,553.16
2017-07-15,553.86
2017-07-16,554.23
2017-07-17,553.77
2017-07-18,553.94
2017-07-19,555.08
2017-07-20,554.89
2017-07-21,555.25
2017-07-22,555.39
2017-07-23,556.57
2017-07-24,556.67
2017-07-25,555.64
2017-07-26,556.21
2017-07-27,557.11
2017-07-28,557.18
2017-07-29,557.04
2017-07-30,556.66
2017-07-31,557.04
2017-08-01,557.27
2017-08-02,557.79
2017-08-03,558.61
2017-08-04,557.5
2017-08-05,557.4
2017-08-06,557.91
2017-08-07,558.51
2017-08-08,557.28
2017-08-09,558.72
2017-08-10,557.87
2017-08-11,557.54
2017-08-12,557.04
2017-08-13,558.11
2017-08-14,557.56
2017-08-15,557.61
2017-08-16,556.93
2017-08-17,557.07
2017-08-18,556.82
2017-08-19,556.83
2017-08-20,556.35
2017-08-21,555.71
2017-08-22,557.63
2017-08-23,555.36
2017-08-24,555.9
2017-08-25,554.69
2017-08-26,554.34
2017-08-27,555.14
2017-08-28,554.94
2017-08-29,555.24
2017-08-30,554.57
2017-08-31,554.05
2017-09-01,553.42
2017-09-02,554.41
2017-09-03,553.9
2017-09-04,552.59
2017-09-05,553.02
2017-09-06,552.87
2017-09-07,552.42
2017-09-08,552.79
2017-09-09,552.64
2017-09-10,551.96
2017-09-11,551.75
2017-09-12,552.48
2017-09-13,552.05
2017-09-14,551.48
2017-09-15,550.5
2017-09-16,551.37
2017-09-17,551.43
2017-09-18,549.6
2017-09-19,551.01
2017-09-20,550.58
2017-09-21,550.6
2017-09-22,550.18
2017-09-23,550.49
2017-09-24,551.2
2017-09-25,550.23
2017-09-26,550.88
2017-09-27,549.95
2017-09-28,550.69
2017-09-29,550.27
2017-09-30,550.41
2017-10-01,550.21
2017-10-02,550.5
2017-10-03,548.87
2017-10-04,549.43
2017-10-05,550.33
2017-10-06,549.08
2017-10-07,549.82
2017-10-08,550.05
2017-10-09,549.65
2017-10-10,549.71
2017-10-11,550.18
2017-10-12,550.55
2017-10-13,549.56
2017-10-14,549.74
2017-10-15,549.66
2017-10-16,548.81
2017-10-17,550.09
2017-10-18,550.48
2017-10-19,550.52
2017-10-20,549.57
2017-10-21,549.38
2017-10-22,550.02
2017-10-23,550.42
2017-10-24,550.08
2017-10-25,550.15
2017-10-26,550.57
2017-10-27,549.63
2017-10-28,549.89
2017-10-29,550.82
2017-10-30,549.9
2017-10-31,549.37
2017-11-01,549.67
2017-11-02,549.53
2017-11-03,550.18
2017-11-04,549.55
2017-11-05,550.14
2017-11-06,549.63
2017-11-07,548.94
2017-11-08,550.15
2017-11-09,550.07
2017-11-10,550.26
2017-11-11,549.66
2017-11-12,549.61
2017-11-13,550.2
2017-11-14,550.76
2017-11-15,550.01
2017-11-16,550.21
2017-11-17,549.84
2017-11-18,549.23
2017-11-19,550.48
2017-11-20,550.45
2017-11-21,550.36
2017-11-22,549.91
2017-11-23,550.3
2017-11-24,550.45
2017-11-25,550.81
2017-11-26,550.49
2017-11-27,550.03
2017-11-28,549.35
2017-11-29,550.08
2017-11-30,550.13
2017-12-01,550.35
2017-12-02,550.68
2017-12-03,549.95
2017-12-04,551.05
2017-12-05,549.12
2017-12-06,550.21
2017-12-07,549.6
2017-12-08,549.05
2017-12-09,549.9
2017-12-10,549.27
2017-12-11,549.92
2017-12-12,550.02
2017-12-13,550.56
2017-12-14,549.25
2017-12-15,550.45
2017-12-16,550.05
2017-12-17,550.51
2017-12-18,549.78
2017-12-19,549.33
2017-12-20,549.39
2017-12-21,549.35
2017-12-22,550.24
2017-12-23,550.74
2017-12-24,549.72
2017-12-25,550.31
2017-12-26,549.24
2017-12-27,550.09
2017-12-28,550.33
2017-12-29,549.28
2017-12-30,549.9
2017-12-31,550.36
2018-01-01,548.53
2018-01-02,550.67
2018-01-03,550.18
2018-01-04,550.36
2018-01-05,549.79
2018-01-06,549.14
2018-01-07,550.27
2018-01-08,549.96
2018-01-09,550.02
2018-01-10,550.54
2018-01-11,550.38
2018-01-12,550.96
2018-01-13,550.08
2018-01-14,549.65
2018-01-15,549.91
2018-01-16,550.21
2018-01-17,550.51
2018-01-18,549.27
2018-01-19,550.0
2018-01-20,550.8
2018-01-21,549.88
2018-01-22,550.47
2018-01-23,550.25
2018-01-24,550.48
2018-01-25,549.6
2018-01-26,549.6
2018-01-27,550.01
2018-01-28,549.23
2018-01-29,549.87
2018-01-30,550.13
2018-01-31,550.89
2018-02-01,550.2
2018-02-02,550.31
2018-02-03,550.58
2018-02-04,549.52
2018-02-05,549.92
2018-02-06,551.21
2018-02-07,549.96
2018-02-08,550.56
2018-02-09,550.48
2018-02-10,549.26
2018-02-11,550.16
2018-02-12,550.07
2018-02-13,550.16
2018-02-14,549.62
2018-02-15,549.44
2018-02-16,549.76
2018-02-17,549.95
2018-02-18,550.59
2018-02-19,550.91
2018-02-20,550.7
2018-02-21,550.43
2018-02-22,549.5
2018-02-23,549.8
2018-02-24,550.1
2018-02-25,549.68
2018-02-26,550.29
2018-02-27,550.36
2018-02-28,550.27
2018-03-01,550.51
2018-03-02,549.55
2018-03-03,550.47
2018-03-04,549.65
2018-03-05,549.53
2018-03-06,550.27
2018-03-07,550.61
2018-03-08,550.24
2018-03-09,550.01
2018-03-10,550.16
2018-03-11,550.07
2018-03-12,549.44
2018-03-13,549.38
2018-03-14,549.96
2018-03-15,550.04
2018-03-16,550.01
2018-03-17,550.34
2018-03-18,549.89
2018-03-19,550.28
2018-03-20,549.93
2018-03-21,550.91
2018-03-22,550.04
2018-03-23,551.17
2018-03-24,550.18
2018-03-25,549.89
2018-03-26,549.55
2018-03-27,549.28
2018-03-28,549.5
2018-03-29,549.56
2018-03-30,550.2
2018-03-31,549.74
2018-04-01,550.09
2018-04-02,550.64
2018-04-03,549.96
2018-04-04,551.04
2018-04-05,549.41
2018-04-06,549.92
2018-04-07,549.73
2018-04-08,550.47
2018-04-09,548.88
2018-04-10,549.28
2018-04-11,549.95
2018-04-12,550.78
2018-04-13,550.11
2018-04-14,549.32
2018-04-15,549.4
2018-04-16,550.84
2018-04-17,549.69
2018-04-18,549.53
2018-04-19,550.74
2018-04-20,550.51
2018-04-21,550.64
2018-04-22,549.52
2018-04-23,549.24
2018-04-24,550.07
2018-04-25,550.17
2018-04-26,550.18
2018-04-27,550.74
2018-04-28,549.13
2018-04-29,550.43
2018-04-30,549.45
2018-05-01,550.43
2018-05-02,549.76
2018-05-03,549.59
2018-05-04,549.7
2018-05-05,549.28
2018-05-06,550.02
2018-05-07,549.61
2018-05-08,550.39
2018-05-09,550.32
2018-05-10,550.84
2018-05-11,550.18
2018-05-12,550.26
2018-05-13,550.7
2018-05-14,549.69
2018-05-15,549.26
2018-05-16,550.1
2018-05-17,549.29
2018-05-18,551.23
2018-05-19,550.73
2018-05-20,551.08
2018-05-21,550.03
2018-05-22,550.28
2018-05-23,549.78
2018-05-24,550.45
2018-05-25,549.4
2018-05-26,548.74
2018-05-27,549.61
2018-05-28,549.28
2018-05-29,550.75
2018-05-30,550.93
2018-05-31,549.32
2018-06-01,550.67
2018-06-02,550.5
2018-06-03,549.25
2018-06-04,549.85
2018-06-05,549.76
2018-06-06,550.43
2018-06-07,549.45
2018-06-08,550.03
2018-06-09,549.75
2018-06-10,550.34
2018-06-11,550.01
2018-06-12,549.87
2018-06-13,550.05
2018-06-14,551.2
2018-06-15,550.0
2018-06-16,549.72
2018-06-17,550.56
2018-06-18,550.24
2018-06-19,549.64
2018-06-20,551.51
2018-06-21,550.27
2018-06-22,550.32
2018-06-23,550.65
2018-06-24,551.5
